word,start_time,end_time
click,1619468168.5551548,1619468169.4113138
its,1619468170.273015,1619468171.129128
like,1619468171.990732,1619468172.847682
service,1619468173.7150404,1619468174.8748245
x,1619468175.7385447,1619468176.6461046
than,1619468177.5193865,1619468178.4267886
find,1619468179.2845128,1619468180.2456877
price,1619468181.1080766,1619468182.1190097
ok_google,1619468182.9926186,1619468184.40189
date,1619468185.2524767,1619468186.1612296
back,1619468187.031018,1619468187.8893774
top,1619468188.756385,1619468189.563477
people,1619468190.439497,1619468191.296459
had,1619468192.1575723,1619468193.0139449
list,1619468193.8794477,1619468194.7891266
name,1619468195.6579812,1619468196.6170313
just,1619468197.497725,1619468198.5053582
over,1619468199.3728907,1619468200.2816985
state,1619468201.123424,1619468202.1325378
year,1619468203.0000644,1619468203.8587127
day,1619468204.7304873,1619468205.6380203
into,1619468206.5160077,1619468207.3745587
email,1619468208.2497227,1619468209.2599015
two,1619468210.1182332,1619468210.97467
health,1619468211.8369694,1619468212.7443538
n,1619468213.6158824,1619468214.425697
world,1619468215.2891338,1619468216.248032
re,1619468217.1262376,1619468217.9828157
next,1619468218.8546238,1619468219.862523
used,1619468220.7352226,1619468221.745932
go,1619468222.6059017,1619468223.5126526
b,1619468224.3784366,1619468225.2869184
work,1619468226.1500995,1619468227.0596716
last,1619468227.9377189,1619468228.9459996
most,1619468229.8033535,1619468230.8112001
products,1619468231.6826713,1619468232.7895465
music,1619468233.6469066,1619468234.6543117
buy,1619468235.5222907,1619468236.4285376
data,1619468237.2834878,1619468238.1921349
make,1619468239.0698225,1619468239.928403
them,1619468240.8026748,1619468241.6627572
should,1619468242.5290048,1619468243.4379466
product,1619468244.3124819,1619468245.3195415
system,1619468246.1867359,1619468247.2453988
post,1619468248.1182032,1619468249.074701
her,1619468249.9491146,1619468250.8074503
city,1619468251.673276,1619468252.6309123
t,1619468253.5053775,1619468254.3630652
add,1619468255.2253113,1619468256.0355048
policy,1619468256.883841,1619468257.9922128
number,1619468258.8617163,1619468259.8199627
such,1619468260.6970127,1619468261.7043645
please,1619468262.552351,1619468263.6100113
available,1619468264.4715269,1619468265.582461
copyright,1619468266.458195,1619468267.564904
support,1619468268.429533,1619468269.537949
message,1619468270.4064212,1619468271.4638736
after,1619468272.3053484,1619468273.3123384
best,1619468274.179191,1619468275.1382043
hey_siri,1619468276.0084934,1619468277.2166896
software,1619468278.0745604,1619468279.2816336
then,1619468280.125951,1619468280.9842672
jan,1619468281.8405485,1619468282.8494277
good,1619468283.7143404,1619468284.572945
video,1619468285.4467697,1619468286.455651
well,1619468287.3243008,1619468288.1805596
d,1619468289.0420818,1619468289.9489772
where,1619468290.8275115,1619468291.7344193
info,1619468292.5900693,1619468293.6489718
rights,1619468294.5109096,1619468295.4684706
public,1619468296.3298624,1619468297.287469
books,1619468298.148299,1619468299.1565075
high,1619468300.0243466,1619468300.883197
school,1619468301.7553456,1619468302.8123856
through,1619468303.6822045,1619468304.6412594
m,1619468305.5130284,1619468306.3188188
each,1619468307.1762037,1619468308.034093
links,1619468308.8898666,1619468309.8490095
she,1619468310.719091,1619468311.6257484
review,1619468312.497917,1619468313.504734
years,1619468314.3571463,1619468315.366417
order,1619468316.2402256,1619468317.1481674
very,1619468318.006212,1619468319.0135329
privacy,1619468319.8806965,1619468321.0376315
book,1619468321.9078412,1619468322.764685
items,1619468323.6386468,1619468324.6457143
company,1619468325.508986,1619468326.5178308
r,1619468327.3880725,1619468328.1965494
read,1619468329.0625334,1619468329.9712338
group,1619468330.8372273,1619468331.7497728
need,1619468332.6034522,1619468333.5105681
many,1619468334.3768187,1619468335.2832499
user,1619468336.1448777,1619468337.1533685
said,1619468338.0287201,1619468338.9869561
de,1619468339.855898,1619468340.6635554
does,1619468341.517899,1619468342.5752165
set,1619468343.4412556,1619468344.3477569
under,1619468345.219404,1619468346.125855
general,1619468346.9875638,1619468347.9942966
research,1619468348.8699994,1619468349.9282417
university,1619468350.802489,1619468352.161414
january,1619468353.0360677,1619468354.344098
mail,1619468355.2104998,1619468356.116637
full,1619468356.9901521,1619468357.896929
map,1619468358.7705958,1619468359.6286538
reviews,1619468360.496448,1619468361.6532528
program,1619468362.5232286,1619468363.6298535
life,1619468364.5049043,1619468365.4613473
know,1619468366.3411505,1619468367.2499719
games,1619468368.1126468,1619468369.2214534
ok_google,1619468370.0972342,1619468371.5071616
way,1619468372.3569753,1619468373.26312
days,1619468374.137672,1619468375.1946638
management,1619468376.0704894,1619468377.2282546
p,1619468378.1055734,1619468378.9634757
part,1619468379.84219,1619468380.7015595
could,1619468381.5646727,1619468382.4226742
great,1619468383.2790926,1619468384.186516
united,1619468385.0539043,1619468386.110705
hotel,1619468386.984441,1619468388.092264
real,1619468388.9657934,1619468389.8727772
f,1619468390.7467127,1619468391.5530882
item,1619468392.4073234,1619468393.2644975
international,1619468394.1275928,1619468395.486268
center,1619468396.3565342,1619468397.3636353
ebay,1619468398.236339,1619468399.1926007
must,1619468400.0660164,1619468401.0226889
store,1619468401.8946023,1619468402.9023833
travel,1619468403.7611754,1619468404.718221
comments,1619468405.590559,1619468406.6483443
made,1619468407.5152676,1619468408.422598
development,1619468409.294274,1619468410.553536
report,1619468411.4293919,1619468412.4361677
off,1619468413.2931085,1619468414.2019827
member,1619468415.079249,1619468416.0358064
details,1619468416.9158895,1619468418.1237273
line,1619468418.995538,1619468419.9016805
terms,1619468420.758483,1619468421.816697
before,1619468422.6787114,1619468423.7373264
hotels,1619468424.608795,1619468425.8679106
did,1619468426.7351272,1619468427.5931644
send,1619468428.46286,1619468429.4239185
right,1619468430.290159,1619468431.148628
type,1619468432.015259,1619468432.823827
because,1619468433.7028625,1619468434.8602898
local,1619468435.7278767,1619468436.634207
those,1619468437.50321,1619468438.5605643
using,1619468439.4340463,1619468440.4413664
results,1619468441.3030615,1619468442.4609318
office,1619468443.3162885,1619468444.3233163
education,1619468445.1957397,1619468446.4547153
national,1619468447.329922,1619468448.4389565
car,1619468449.3043065,1619468450.1616154
design,1619468451.0228496,1619468452.1309712
take,1619468453.0020516,1619468453.8590684
posted,1619468454.729495,1619468455.7384515
internet,1619468456.605503,1619468457.6125164
address,1619468458.4840662,1619468459.5911853
community,1619468460.4576206,1619468461.6163154
within,1619468462.4875119,1619468463.544262
states,1619468464.4116397,1619468465.520707
hey_alexa,1619468466.397968,1619468467.7079942
area,1619468475.5543947,1619468476.4647589
want,1619468477.340834,1619468478.248608
phone,1619468479.1137776,1619468480.0214522
dvd,1619468480.8914325,1619468482.4495554
shipping,1619468483.3230417,1619468484.3292449
reserved,1619468485.1944642,1619468486.3520536
subject,1619468487.210535,1619468488.3175514
between,1619468489.1815853,1619468490.3385115
forum,1619468491.1848636,1619468492.1425703
family,1619468492.9968119,1619468494.0539107
l,1619468494.9247692,1619468495.7312827
long,1619468496.600943,1619468497.559627
based,1619468498.4365075,1619468499.4430313
w,1619468500.2960453,1619468501.4026859
code,1619468502.2781324,1619468503.184182
show,1619468504.038209,1619468504.9949322
o,1619468505.8601427,1619468506.7187622
even,1619468507.5782397,1619468508.4876056
black,1619468509.356392,1619468510.3128653
check,1619468511.1825402,1619468512.0408418
special,1619468512.918336,1619468513.9750082
prices,1619468514.8516831,1619468515.960932
website,1619468516.840915,1619468517.9001348
index,1619468518.7674303,1619468519.8771064
being,1619468520.7391198,1619468521.6976972
women,1619468522.5666256,1619468523.4742596
much,1619468524.3481276,1619468525.2564268
sign,1619468526.1156647,1619468527.1240907
file,1619468527.999217,1619468528.9602296
link,1619468529.8245974,1619468530.6807244
open,1619468531.543675,1619468532.4025464
today,1619468533.284307,1619468534.3410838
technology,1619468535.208245,1619468536.5670912
south,1619468537.4303648,1619468538.439074
case,1619468539.3123574,1619468540.3205621
project,1619468541.1814651,1619468542.239021
same,1619468543.1023827,1619468544.1107905
pages,1619468544.9839864,1619468546.0430055
uk,1619468546.9180634,1619468548.1755722
version,1619468549.0522156,1619468550.1114519
section,1619468550.9869006,1619468552.046506
own,1619468552.9144201,1619468553.773562
found,1619468554.6509142,1619468555.6594512
sports,1619468556.533269,1619468557.6907978
house,1619468558.5700295,1619468559.5780866
related,1619468560.4298265,1619468561.4389107
security,1619468562.3074374,1619468563.5650723
both,1619468564.4327736,1619468565.339589
g,1619468566.2337456,1619468567.1926627
county,1619468568.0680869,1619468569.1248965
hey_alexa,1619468569.9975076,1619468571.3066413
american,1619468579.1628814,1619468580.2743034
photo,1619468581.1438987,1619468582.203467
game,1619468583.0768886,1619468584.035608
members,1619468584.90821,1619468586.0174503
power,1619468586.866041,1619468587.875187
while,1619468588.7402115,1619468589.7486687
care,1619468590.614215,1619468591.471679
network,1619468592.3301919,1619468593.3377216
down,1619468594.1860425,1619468595.142793
computer,1619468596.0055797,1619468597.1626024
systems,1619468598.0389056,1619468599.297164
three,1619468600.1592863,1619468601.06705
total,1619468601.9325092,1619468602.8908951
place,1619468603.7502313,1619468604.759184
end,1619468605.61827,1619468606.4275703
following,1619468607.268766,1619468608.3773596
download,1619468609.2504382,1619468610.3589816
h,1619468611.213834,1619468612.0698853
him,1619468612.9232638,1619468613.729805
without,1619468614.5882647,1619468615.6469543
per,1619468616.5124712,1619468617.4201427
access,1619468618.2750845,1619468619.433024
think,1619468620.2989528,1619468621.1576495
north,1619468622.0242112,1619468622.931465
resources,1619468623.7773767,1619468625.1368809
current,1619468625.9972599,1619468626.956281
posts,1619468627.8167927,1619468628.8738353
big,1619468629.7339883,1619468630.592153
media,1619468631.4573166,1619468632.4657507
law,1619468633.3208728,1619468634.128556
control,1619468634.9994318,1619468636.1060388
water,1619468636.95717,1619468637.9139402
history,1619468638.7702205,1619468639.82816
pictures,1619468640.7001288,1619468641.8091805
size,1619468642.6568673,1619468643.7654865
art,1619468644.632186,1619468645.4394345
personal,1619468646.2972324,1619468647.3570187
since,1619468648.2172713,1619468649.3253493
including,1619468650.1899083,1619468651.3493917
guide,1619468652.207529,1619468653.116658
shop,1619468653.9640896,1619468654.8729696
directory,1619468655.7275934,1619468656.9844406
board,1619468657.8358257,1619468658.7443225
location,1619468659.6177263,1619468660.7769494
change,1619468661.6452198,1619468662.703647
white,1619468663.5688698,1619468664.427106
text,1619468665.2938814,1619468666.300226
small,1619468667.1625063,1619468668.2188332
rating,1619468669.0924215,1619468670.0016587
rate,1619468670.84253,1619468671.7003047
hey_siri,1619468672.544765,1619468673.7527227
government,1619468674.6134825,1619468675.6704931
children,1619468676.5383155,1619468677.5976868
during,1619468678.4689152,1619468679.4761753
usa,1619468680.3470576,1619468681.8556218
return,1619468682.7239096,1619468683.7801347
students,1619468684.6425319,1619468685.8004677
v,1619468686.6645598,1619468687.5729227
shopping,1619468688.4334831,1619468689.4902484
account,1619468690.2943084,1619468691.3515015
times,1619468692.2015684,1619468693.2578669
sites,1619468694.121854,1619468695.1817844
level,1619468696.0371099,1619468696.945229
digital,1619468697.8033266,1619468698.8103247
profile,1619468699.676086,1619468700.785737
previous,1619468701.6732652,1619468702.829903
form,1619468703.6901333,1619468704.6468801
events,1619468705.540521,1619468706.5973825
love,1619468707.439109,1619468708.2472942
old,1619468709.1156962,1619468709.972662
john,1619468710.8377964,1619468711.7937827
main,1619468712.6530263,1619468713.612383
call,1619468714.4706495,1619468715.327212
hours,1619468716.1570852,1619468717.1637068
image,1619468718.0263624,1619468718.9338868
department,1619468719.7931252,1619468720.951124
title,1619468721.809367,1619468722.7156742
description,1619468723.5539434,1619468724.7616265
non,1619468725.6274083,1619468726.584289
k,1619468727.453392,1619468728.4100852
y,1619468729.268991,1619468730.2269347
insurance,1619468731.0946162,1619468732.4032843
another,1619468733.2567456,1619468734.2658603
why,1619468735.1069155,1619468736.015949
shall,1619468736.8733985,1619468737.8807003
property,1619468738.7383134,1619468739.8499753
class,1619468740.7081974,1619468741.7668133
cd,1619468742.60573,1619468743.9142218
still,1619468744.776694,1619468745.7836182
money,1619468746.6470816,1619468747.5554383
quality,1619468748.3948793,1619468749.5036275
every,1619468750.3604472,1619468751.2676775
listing,1619468752.1244047,1619468753.1309106
content,1619468753.9886465,1619468755.046252
country,1619468755.8856792,1619468756.9435065
private,1619468757.7963862,1619468758.704948
little,1619468759.5643768,1619468760.3723025
visit,1619468761.2429166,1619468762.1502352
save,1619468763.007914,1619468763.964753
tools,1619468764.8312778,1619468765.8877602
low,1619468766.7412357,1619468767.5995722
hey_siri,1619468768.4733286,1619468769.7301898
reply,1619468770.60104,1619468771.660126
customer,1619468772.5176709,1619468773.6265466
december,1619468774.485389,1619468775.6440957
compare,1619468776.5064757,1619468777.6140726
movies,1619468778.4517028,1619468779.5597193
include,1619468780.421228,1619468781.5281823
college,1619468782.3938124,1619468783.4001553
value,1619468784.2667766,1619468785.3254728
article,1619468786.1632388,1619468787.119579
york,1619468787.9777572,1619468788.8853562
man,1619468789.7519243,1619468790.6582344
card,1619468791.519044,1619468792.4257507
jobs,1619468793.2821255,1619468794.3904095
provide,1619468795.2441635,1619468796.3029163
j,1619468797.1614444,1619468798.1691396
food,1619468799.0201492,1619468799.9762392
source,1619468800.837575,1619468801.8968568
author,1619468802.7601693,1619468803.7191374
different,1619468804.5793867,1619468805.587785
press,1619468806.4305637,1619468807.3890774
u,1619468808.2451131,1619468809.1511471
learn,1619468809.9902513,1619468810.8983912
sale,1619468811.7551088,1619468812.7144263
around,1619468813.58273,1619468814.6411414
print,1619468815.5074193,1619468816.4154124
course,1619468817.2771971,1619468818.2846503
job,1619468819.12413,1619468820.0805469
canada,1619468820.932906,1619468821.9389727
process,1619468822.8007205,1619468823.9586887
teen,1619468824.8004775,1619468825.7585728
room,1619468826.6163309,1619468827.5230455
stock,1619468828.390196,1619468829.3980298
training,1619468830.2585194,1619468831.2154136
too,1619468832.0732653,1619468832.9811969
credit,1619468833.8401666,1619468834.6973631
point,1619468835.5338762,1619468836.393996
join,1619468837.235238,1619468838.193564
science,1619468839.0470479,1619468840.204273
men,1619468841.064392,1619468841.9724507
categories,1619468842.8324413,1619468844.1900678
advanced,1619468845.0463483,1619468846.255198
west,1619468847.1217039,1619468848.0782409
sales,1619468848.911491,1619468850.0700982
look,1619468850.9164577,1619468851.7731066
english,1619468852.639204,1619468853.698946
left,1619468854.5557675,1619468855.4626274
team,1619468856.3099403,1619468857.2195623
estate,1619468858.0839882,1619468859.1417089
box,1619468860.0039883,1619468861.0103168
conditions,1619468861.87229,1619468863.1838453
hey_alexa,1619468864.0415604,1619468865.3507288
select,1619468873.189425,1619468874.2974567
windows,1619468875.1634376,1619468876.3208401
photos,1619468877.1870878,1619468878.344304
gay,1619468879.209196,1619468880.1153479
thread,1619468880.9871879,1619468881.8431108
week,1619468882.7068522,1619468883.5631735
category,1619468884.4286804,1619468885.6861107
note,1619468886.5629165,1619468887.4219792
live,1619468888.2825606,1619468889.1909196
large,1619468890.0632496,1619468891.0712588
gallery,1619468891.9353182,1619468892.9947143
table,1619468893.862491,1619468894.8210635
register,1619468895.6869705,1619468896.8466663
however,1619468897.716989,1619468898.8239577
june,1619468899.6994834,1619468900.6571279
october,1619468901.529932,1619468902.689096
november,1619468903.5653815,1619468904.7242246
market,1619468905.5941498,1619468906.5531075
library,1619468907.4233096,1619468908.5813756
really,1619468909.4659696,1619468910.423954
action,1619468911.2877712,1619468912.2957528
start,1619468913.1665356,1619468914.1741512
series,1619468915.0332377,1619468916.1910725
model,1619468917.0612516,1619468917.9685688
features,1619468918.8463974,1619468919.9547598
air,1619468920.8032868,1619468921.6101248
industry,1619468922.4822018,1619468923.6412892
plan,1619468924.5163918,1619468925.474441
human,1619468926.3410828,1619468927.298512
provided,1619468928.1771657,1619468929.2848492
tv,1619468930.1310244,1619468931.389205
yes,1619468932.2437835,1619468933.1500933
required,1619468934.0191512,1619468935.1283095
second,1619468935.9969406,1619468936.954267
hot,1619468937.815854,1619468938.624371
accessories,1619468939.4714072,1619468940.82897
cost,1619468941.676953,1619468942.6337895
movie,1619468943.4991965,1619468944.5082586
forums,1619468945.3819826,1619468946.5397754
march,1619468947.4144611,1619468948.3737042
la,1619468949.2417333,1619468950.05004
september,1619468950.918132,1619468952.177499
better,1619468953.0478473,1619468953.9048903
say,1619468954.775174,1619468955.7319434
questions,1619468956.5936184,1619468957.8028088
july,1619468958.6556962,1619468959.7127583
yahoo,1619468960.56588,1619468961.6225498
going,1619468962.487786,1619468963.3950083
medical,1619468964.2608726,1619468965.3189116
test,1619468966.1911278,1619468967.2017004
ok_google,1619468968.0582776,1619468969.4670026
friend,1619468970.3329399,1619468971.2894626
come,1619468972.158328,1619468973.0146437
dec,1619468973.8840754,1619468974.790893
server,1619468975.6444213,1619468976.702039
pc,1619468977.574683,1619468978.8826053
study,1619468979.7581048,1619468980.8160267
application,1619468981.6982548,1619468983.0067556
cart,1619468983.8751166,1619468984.732459
staff,1619468985.6011503,1619468986.7102554
articles,1619468987.5748804,1619468988.7329342
san,1619468989.6086574,1619468990.6173537
feedback,1619468991.4810464,1619468992.6390705
again,1619468993.513422,1619468994.471377
play,1619468995.336273,1619468996.2428524
looking,1619468997.1189013,1619468998.0773745
issues,1619468998.9470632,1619469000.0035396
april,1619469000.8449585,1619469001.7535672
never,1619469002.6187108,1619469003.5760949
users,1619469004.4526098,1619469005.5600066
complete,1619469006.408974,1619469007.5166662
street,1619469008.3838556,1619469009.390902
topic,1619469010.2532506,1619469011.2120845
comment,1619469012.0644357,1619469013.072483
financial,1619469013.9504747,1619469015.1581497
things,1619469016.0225813,1619469017.0790222
working,1619469017.9438684,1619469018.950998
against,1619469019.8224878,1619469020.931917
standard,1619469021.7885723,1619469022.8972683
tax,1619469023.7752306,1619469024.8330352
person,1619469025.7059984,1619469026.713061
below,1619469027.5714486,1619469028.5795553
mobile,1619469029.4465978,1619469030.3533943
less,1619469031.2175708,1619469032.1758933
got,1619469033.0293217,1619469033.887401
blog,1619469034.7533548,1619469035.66046
party,1619469036.5091844,1619469037.5193932
payment,1619469038.3897367,1619469039.3470862
equipment,1619469040.2220268,1619469041.330561
login,1619469042.201355,1619469043.2598016
student,1619469044.119262,1619469045.1755974
let,1619469046.0302422,1619469046.8376496
programs,1619469047.7198477,1619469048.929808
offers,1619469049.7884107,1619469050.8457968
legal,1619469051.6985831,1619469052.6064217
above,1619469053.4749742,1619469054.431568
recent,1619469055.3080294,1619469056.2657218
park,1619469057.1414711,1619469057.9987535
stores,1619469058.8684988,1619469059.978154
side,1619469060.8545241,1619469061.8130665
act,1619469062.682996,1619469063.4892194
ok_google,1619469064.3858516,1619469065.7942927
problem,1619469066.649833,1619469067.659141
red,1619469068.530685,1619469069.3888233
give,1619469070.2694614,1619469071.0768454
memory,1619469071.9586082,1619469073.016118
performance,1619469073.8879683,1619469075.196279
social,1619469076.0678573,1619469077.1250627
q,1619469077.9905794,1619469078.8994396
august,1619469079.7723818,1619469080.7793736
quote,1619469081.6470478,1619469082.5536046
language,1619469083.424262,1619469084.5330307
story,1619469085.4069414,1619469086.4651086
sell,1619469087.3153841,1619469088.2729208
options,1619469089.1406047,1619469090.2496908
experience,1619469091.119422,1619469092.5294979
rates,1619469093.3951979,1619469094.4041479
create,1619469095.278386,1619469096.3370528
key,1619469097.2101889,1619469098.0664637
body,1619469098.9434667,1619469099.902538
young,1619469100.7710614,1619469101.6807587
america,1619469102.5599113,1619469103.6705272
important,1619469104.5378473,1619469105.695607
field,1619469106.556829,1619469107.5661063
few,1619469108.4510117,1619469109.3592165
east,1619469110.2202091,1619469111.1272683
paper,1619469112.0002766,1619469112.956182
single,1619469113.823181,1619469114.8292294
ii,1619469115.6756723,1619469116.4819107
age,1619469117.3541286,1619469118.2605631
activities,1619469119.1134624,1619469120.4710343
club,1619469121.3419595,1619469122.198893
example,1619469123.0476413,1619469124.1561806
girls,1619469125.0262258,1619469126.0832386
additional,1619469126.9624815,1619469128.020591
password,1619469128.9046338,1619469130.0132847
z,1619469130.8761473,1619469131.883341
latest,1619469132.7554708,1619469133.7640653
something,1619469134.6329372,1619469135.6921678
road,1619469136.558441,1619469137.4167109
gift,1619469138.2863233,1619469139.1926377
question,1619469140.0465975,1619469141.153641
changes,1619469142.0338168,1619469143.1930268
night,1619469144.0652483,1619469144.9216063
ca,1619469145.7914064,1619469147.0494456
hard,1619469147.9257336,1619469148.8339057
texas,1619469149.684241,1619469150.7934625
oct,1619469151.671163,1619469152.8803217
pay,1619469153.7434962,1619469154.6009429
four,1619469155.4680135,1619469156.3743038
poker,1619469157.253269,1619469158.2113523
status,1619469159.0885134,1619469160.246148
hey_siri,1619469161.125298,1619469162.3837397
browse,1619469163.261191,1619469164.3693488
issue,1619469165.2397811,1619469166.1980035
range,1619469167.0568726,1619469168.0649245
building,1619469168.9384112,1619469169.947382
seller,1619469170.8071911,1619469171.814264
court,1619469172.6930134,1619469173.5519047
february,1619469174.4164994,1619469175.673664
always,1619469176.542804,1619469177.7004657
result,1619469178.5692697,1619469179.576297
audio,1619469180.4487894,1619469181.459004
light,1619469182.3260403,1619469183.1824963
write,1619469184.0529885,1619469184.910492
war,1619469185.785035,1619469186.6478174
nov,1619469187.517767,1619469188.6758168
offer,1619469189.5463276,1619469190.4544468
blue,1619469191.3308234,1619469192.239366
groups,1619469193.1033065,1619469194.1618538
al,1619469195.0250263,1619469195.8848598
easy,1619469196.7449048,1619469197.7014618
given,1619469198.5714538,1619469199.4794562
files,1619469200.348062,1619469201.4574826
event,1619469202.3109617,1619469203.2692525
release,1619469204.146843,1619469205.2557063
analysis,1619469206.1357439,1619469207.4453542
request,1619469208.2971087,1619469209.4560053
fax,1619469210.3214512,1619469211.382233
china,1619469212.2459166,1619469213.2031763
making,1619469214.068418,1619469215.076183
picture,1619469215.9454405,1619469216.9526644
needs,1619469217.8268757,1619469218.8853405
possible,1619469219.738066,1619469220.7965136
might,1619469221.6636105,1619469222.521655
professional,1619469223.3927643,1619469224.5999913
yet,1619469225.4810624,1619469226.289114
month,1619469227.1506524,1619469228.057549
major,1619469228.9313061,1619469229.9404318
star,1619469230.806954,1619469231.814747
areas,1619469232.699482,1619469233.758406
future,1619469234.6458492,1619469235.705152
space,1619469236.5803084,1619469237.7376268
committee,1619469238.6116762,1619469239.5698347
hand,1619469240.43901,1619469241.3473442
sun,1619469242.2283852,1619469243.1857722
cards,1619469244.066353,1619469245.1267376
problems,1619469246.0003376,1619469247.1578968
london,1619469248.034166,1619469248.992474
washington,1619469249.8561666,1619469251.01418
meeting,1619469251.8718524,1619469252.7792182
rss,1619469253.6614566,1619469255.0709395
become,1619469255.941127,1619469256.9987245
ok_google,1619469257.8555245,1619469259.2635472
interest,1619469260.144593,1619469261.2036138
id,1619469262.0770035,1619469262.8342378
child,1619469263.706209,1619469264.6643236
keep,1619469265.531211,1619469266.3900754
enter,1619469267.2645743,1619469268.172733
california,1619469269.0526993,1619469270.3627627
share,1619469271.2313895,1619469272.1895874
similar,1619469273.0574484,1619469274.1140907
garden,1619469274.9885275,1619469275.8953247
schools,1619469276.766818,1619469277.924208
million,1619469278.7913961,1619469279.7484035
added,1619469280.6242251,1619469281.4807394
reference,1619469282.352995,1619469283.4599729
companies,1619469284.3187485,1619469285.478198
listed,1619469286.3364298,1619469287.2937744
baby,1619469288.1596026,1619469289.1671724
learning,1619469290.0369997,1619469290.9944432
energy,1619469291.8711357,1619469292.9290469
run,1619469293.7974784,1619469294.6553235
delivery,1619469295.5197709,1619469296.6312027
net,1619469297.5095046,1619469298.3164194
popular,1619469299.177731,1619469300.2847352
term,1619469301.1652834,1619469302.1222334
film,1619469303.0002084,1619469303.9108174
stories,1619469304.785813,1619469305.9947128
put,1619469306.8529449,1619469307.6589134
computers,1619469308.5334425,1619469309.7904735
journal,1619469310.6655643,1619469311.6216943
reports,1619469312.4946826,1619469313.6517203
co,1619469314.5232449,1619469315.4303424
try,1619469316.28088,1619469317.1904457
welcome,1619469318.0609405,1619469319.069467
central,1619469319.9732916,1619469321.0347655
images,1619469321.9161859,1619469323.0253341
president,1619469323.8756146,1619469324.8823748
notice,1619469325.7661524,1619469326.8229494
original,1619469327.7031245,1619469328.760427
