word,start_time,end_time
did,1620100532.3837645,1620100533.2400308
send,1620100534.259573,1620100535.220224
right,1620100536.2430406,1620100537.1017432
type,1620100538.1280358,1620100538.9350026
because,1620100539.968765,1620100541.1269202
local,1620100542.134364,1620100543.042317
those,1620100544.046451,1620100545.1053636
using,1620100546.1332042,1620100547.1436927
results,1620100548.1784363,1620100549.3353512
office,1620100550.324959,1620100551.331296
education,1620100552.3652287,1620100553.6253154
national,1620100554.6476471,1620100555.7576578
car,1620100556.7783546,1620100557.6367388
design,1620100558.6324618,1620100559.7403898
take,1620100560.753814,1620100561.6113539
posted,1620100562.632556,1620100563.6392295
internet,1620100564.667163,1620100565.6753876
address,1620100566.698839,1620100567.8058975
community,1620100568.8324528,1620100569.9913282
within,1620100570.999689,1620100572.0562062
states,1620100573.0935118,1620100574.20214
hey_alexa,1620100575.2214696,1620100576.5294976
area,1620100585.0837865,1620100586.0428424
want,1620100587.0752878,1620100587.981973
phone,1620100589.0104716,1620100589.916521
dvd,1620100590.9395618,1620100592.4492726
shipping,1620100593.467888,1620100594.4242811
reserved,1620100595.453476,1620100596.6117074
subject,1620100597.6397996,1620100598.7469184
between,1620100599.7673116,1620100600.923951
forum,1620100601.9522412,1620100602.9122298
family,1620100603.9324272,1620100604.9930995
l,1620100606.0228922,1620100606.8310807
long,1620100607.8598638,1620100608.8189657
based,1620100609.8549883,1620100610.8622854
w,1620100611.896199,1620100613.0043006
code,1620100614.030099,1620100614.9388509
show,1620100615.9624627,1620100616.9189184
o,1620100617.9432757,1620100618.7999
even,1620100619.814346,1620100620.6745412
black,1620100621.6735957,1620100622.630917
check,1620100623.6649601,1620100624.5214221
special,1620100625.5314178,1620100626.5881696
prices,1620100627.6135004,1620100628.7201066
website,1620100629.739341,1620100630.7979474
index,1620100631.8075554,1620100632.9153168
being,1620100633.9289575,1620100634.8890407
women,1620100635.9214385,1620100636.8293097
much,1620100637.8637068,1620100638.770608
sign,1620100639.7946842,1620100640.8036313
file,1620100641.8208995,1620100642.778056
link,1620100643.8053436,1620100644.6629248
open,1620100645.6849058,1620100646.5420723
today,1620100647.5594623,1620100648.5668406
technology,1620100649.5966973,1620100650.9543316
south,1620100651.970191,1620100652.9283464
case,1620100653.9562707,1620100654.9642742
project,1620100655.9855404,1620100657.0455637
same,1620100658.0505476,1620100659.058119
pages,1620100660.0771766,1620100661.1839652
uk,1620100662.1944478,1620100663.4535422
version,1620100664.465509,1620100665.522657
section,1620100666.5332189,1620100667.5904677
own,1620100668.6106315,1620100669.4163952
found,1620100670.373113,1620100671.3817515
sports,1620100672.3916688,1620100673.5483303
house,1620100674.5656374,1620100675.5723257
related,1620100676.5893478,1620100677.5954745
security,1620100678.6150854,1620100679.8741379
both,1620100680.8901763,1620100681.846191
g,1620100682.8405957,1620100683.8000498
county,1620100684.8129654,1620100685.8717506
ok_google,1620100686.8920286,1620100688.3029048
american,1620100689.3176394,1620100690.4278076
photo,1620100691.4372087,1620100692.4955716
game,1620100693.5153491,1620100694.4733891
members,1620100695.4985235,1620100696.6088386
power,1620100697.606254,1620100698.5631526
while,1620100699.5872343,1620100700.5936882
care,1620100701.6153696,1620100702.5236974
network,1620100703.5432186,1620100704.5520947
down,1620100705.569907,1620100706.5268466
computer,1620100707.5244317,1620100708.6811626
systems,1620100709.706315,1620100710.965513
three,1620100711.977848,1620100712.8840256
total,1620100713.9043205,1620100714.811591
place,1620100715.8302577,1620100716.886485
end,1620100717.8816853,1620100718.688967
following,1620100719.7034209,1620100720.8128211
download,1620100721.8290102,1620100722.9370885
h,1620100723.960806,1620100724.8175304
him,1620100725.8405232,1620100726.6488447
without,1620100727.665131,1620100728.6715806
per,1620100729.6900082,1620100730.5965369
access,1620100731.6142714,1620100732.7743692
think,1620100733.7739518,1620100734.6329534
north,1620100735.6572485,1620100736.5661068
resources,1620100737.5906715,1620100738.9503875
current,1620100739.9810724,1620100740.8903723
posts,1620100741.9087353,1620100742.9672935
big,1620100743.9607816,1620100744.8167064
media,1620100745.8344789,1620100746.8432438
law,1620100747.8630202,1620100748.6699307
control,1620100749.6897805,1620100750.7967393
water,1620100751.8188403,1620100752.724833
history,1620100753.7495914,1620100754.8056486
pictures,1620100755.8115118,1620100756.918289
size,1620100757.934908,1620100759.0419905
art,1620100760.0591693,1620100760.8667858
personal,1620100761.884609,1620100762.94486
since,1620100763.9369845,1620100765.044047
including,1620100766.0650606,1620100767.2242534
guide,1620100768.2443676,1620100769.2022638
shop,1620100770.2042494,1620100771.1102567
directory,1620100772.1253474,1620100773.334409
board,1620100774.3518639,1620100775.2591982
location,1620100776.2744842,1620100777.4326718
change,1620100778.4258816,1620100779.483326
white,1620100780.5023065,1620100781.359352
text,1620100782.3667252,1620100783.3734517
small,1620100784.3894725,1620100785.4463563
rating,1620100786.4424446,1620100787.3992507
rate,1620100788.389602,1620100789.247281
hey_alexa,1620100790.2816844,1620100791.5894933
government,1620100800.1467128,1620100801.2058077
children,1620100802.2004075,1620100803.2579737
during,1620100804.2498965,1620100805.2576458
usa,1620100806.262093,1620100807.7715523
return,1620100808.7862656,1620100809.8462172
students,1620100810.8620608,1620100812.020568
v,1620100813.0227003,1620100813.9297864
shopping,1620100814.9439735,1620100816.000898
account,1620100817.0194042,1620100818.0776412
times,1620100819.0855267,1620100820.144463
sites,1620100821.1634717,1620100822.2223742
level,1620100823.2197864,1620100824.1273956
digital,1620100825.153781,1620100826.1633146
profile,1620100827.1768272,1620100828.2849903
previous,1620100829.3048337,1620100830.462911
form,1620100831.480657,1620100832.4396787
events,1620100833.4506469,1620100834.5091965
love,1620100835.5309966,1620100836.33745
old,1620100837.3611877,1620100838.1671236
john,1620100839.1862907,1620100840.195202
main,1620100841.215911,1620100842.1744454
call,1620100843.1789703,1620100844.0355842
hours,1620100845.0540824,1620100846.060899
image,1620100847.0838528,1620100847.9915714
department,1620100849.0203862,1620100850.1769633
title,1620100851.1728215,1620100852.0824804
description,1620100853.086778,1620100854.3455033
non,1620100855.3661737,1620100856.3242223
k,1620100857.319537,1620100858.2794209
y,1620100859.2760978,1620100860.2356217
insurance,1620100861.25306,1620100862.511729
another,1620100863.504384,1620100864.4624755
why,1620100865.4754293,1620100866.3826098
shall,1620100867.3955262,1620100868.4025788
property,1620100869.4262362,1620100870.5346534
class,1620100871.5605261,1620100872.6178308
cd,1620100873.6301022,1620100874.9389274
still,1620100875.9444327,1620100876.9516628
money,1620100877.9727895,1620100878.8816843
quality,1620100879.8954551,1620100881.0046093
every,1620100882.0192513,1620100882.9274194
listing,1620100883.9500191,1620100884.9585173
content,1620100885.9731069,1620100887.031387
country,1620100888.0543644,1620100889.1129448
private,1620100890.1210482,1620100891.0792043
little,1620100892.1098726,1620100892.9176786
visit,1620100893.9318297,1620100894.7879958
save,1620100895.7954764,1620100896.8029578
tools,1620100897.810858,1620100898.8691697
low,1620100899.8571055,1620100900.7135184
ok_google,1620100901.7316904,1620100903.1392949
reply,1620100904.157642,1620100905.2148914
customer,1620100906.2383626,1620100907.3475602
december,1620100908.3707862,1620100909.529313
compare,1620100910.4921064,1620100911.5986543
movies,1620100912.617582,1620100913.7239254
include,1620100914.746939,1620100915.855037
college,1620100916.8787217,1620100917.8853865
value,1620100918.8918219,1620100919.9488323
article,1620100920.9614615,1620100921.9702828
york,1620100922.9861734,1620100923.8940187
man,1620100924.9145036,1620100925.8711443
card,1620100926.8789568,1620100927.7394722
jobs,1620100928.7530937,1620100929.8604312
provide,1620100930.8793168,1620100931.9363728
j,1620100932.933452,1620100933.9403667
food,1620100934.955469,1620100935.9149582
source,1620100936.9389246,1620100937.996059
author,1620100939.0202613,1620100939.9777145
different,1620100940.9987364,1620100942.0053
press,1620100943.0286703,1620100943.986511
u,1620100945.010158,1620100945.9161797
learn,1620100946.9399664,1620100947.85008
sale,1620100948.8472142,1620100949.804162
around,1620100950.8185482,1620100951.8749435
print,1620100952.8821325,1620100953.78806
course,1620100954.7992933,1620100955.8058157
job,1620100956.8247206,1620100957.733245
canada,1620100958.7509415,1620100959.7578175
process,1620100960.7786655,1620100961.9358356
teen,1620100962.9398046,1620100963.8973243
room,1620100964.9179227,1620100965.8769722
stock,1620100966.875047,1620100967.8840034
training,1620100968.8944886,1620100969.9025052
too,1620100970.89827,1620100971.7545948
credit,1620100972.7584765,1620100973.6144943
point,1620100974.6262708,1620100975.4823077
join,1620100976.4847715,1620100977.4922464
science,1620100978.5135016,1620100979.6728227
men,1620100980.665511,1620100981.523631
categories,1620100982.5466585,1620100983.905706
advanced,1620100984.918246,1620100986.125576
west,1620100987.1437984,1620100988.1025088
sales,1620100989.1283004,1620100990.285768
look,1620100991.30353,1620100992.161598
english,1620100993.1835208,1620100994.1915941
left,1620100995.2127624,1620100996.1215875
team,1620100997.1441677,1620100998.1010118
estate,1620100999.1162615,1620101000.1750784
box,1620101001.1932936,1620101002.201489
conditions,1620101003.1993835,1620101004.5066972
hey_siri,1620101005.515866,1620101006.7244148
select,1620101007.7372913,1620101008.796508
windows,1620101009.816749,1620101010.9754782
photos,1620101011.9907746,1620101013.1496425
gay,1620101014.163025,1620101015.068945
thread,1620101016.0886755,1620101016.9443502
week,1620101017.9387116,1620101018.8455338
category,1620101019.860491,1620101021.1199555
note,1620101022.1364453,1620101022.995154
live,1620101023.9959245,1620101024.9027622
large,1620101025.9194515,1620101026.9283679
gallery,1620101027.950211,1620101029.006867
table,1620101030.0193813,1620101030.9758132
register,1620101031.9885926,1620101033.1955006
however,1620101034.2035766,1620101035.3106906
june,1620101036.3284488,1620101037.2863
october,1620101038.3056254,1620101039.465038
november,1620101040.479474,1620101041.6388144
market,1620101042.64682,1620101043.6035676
library,1620101044.6183047,1620101045.7769957
really,1620101046.7840629,1620101047.7417357
action,1620101048.7546368,1620101049.7636197
ok_google,1620101050.779882,1620101052.1894357
start,1620101058.1896672,1620101059.198531
series,1620101060.2146952,1620101061.3750765
model,1620101062.3952448,1620101063.3037376
features,1620101064.3157263,1620101065.4244132
air,1620101066.4514456,1620101067.2581284
industry,1620101068.2739074,1620101069.4350076
plan,1620101070.4367125,1620101071.3930137
human,1620101072.4051135,1620101073.3638377
provided,1620101074.3656921,1620101075.4733365
tv,1620101076.4852178,1620101077.7452495
yes,1620101078.769144,1620101079.6771696
required,1620101080.6974604,1620101081.8543427
second,1620101082.8685436,1620101083.8756728
hot,1620101084.8910518,1620101085.698827
accessories,1620101086.7101068,1620101088.069603
cost,1620101089.0904226,1620101090.0471253
movie,1620101091.0581107,1620101092.065569
forums,1620101093.0761762,1620101094.2341168
march,1620101095.2388654,1620101096.245535
la,1620101097.2656808,1620101098.0728455
september,1620101099.0694594,1620101100.3275075
better,1620101101.341013,1620101102.2479267
say,1620101103.2389255,1620101104.1958404
questions,1620101105.21331,1620101106.4224405
july,1620101107.4102254,1620101108.4663682
yahoo,1620101109.4839709,1620101110.541158
going,1620101111.5404546,1620101112.4988577
medical,1620101113.5191245,1620101114.5255797
test,1620101115.5120432,1620101116.5184028
hey_siri,1620101117.527155,1620101118.7361324
friend,1620101119.7442498,1620101120.7022505
come,1620101121.6991966,1620101122.5552328
dec,1620101123.5649219,1620101124.4728231
server,1620101125.495231,1620101126.55397
pc,1620101127.5677514,1620101128.8777132
study,1620101129.8936968,1620101130.8999987
application,1620101131.9207957,1620101133.2276692
cart,1620101134.2270896,1620101135.1348248
staff,1620101136.1510336,1620101137.2590415
articles,1620101138.27353,1620101139.433443
san,1620101140.4531984,1620101141.4610202
feedback,1620101142.4555771,1620101143.6159909
again,1620101144.6380794,1620101145.594259
play,1620101146.601658,1620101147.5075688
looking,1620101148.5210094,1620101149.4265525
issues,1620101150.3882155,1620101151.447763
april,1620101152.461039,1620101153.3685143
never,1620101154.3808458,1620101155.3386333
users,1620101156.3612664,1620101157.4684384
complete,1620101158.4808698,1620101159.5890477
street,1620101160.577891,1620101161.5849173
topic,1620101162.5956419,1620101163.601974
comment,1620101164.6108186,1620101165.5683901
financial,1620101166.5951571,1620101167.804213
things,1620101168.8270504,1620101169.883733
working,1620101170.8895533,1620101171.8959875
against,1620101172.9083025,1620101174.0150945
standard,1620101175.0350943,1620101176.144445
tax,1620101177.159858,1620101178.216698
person,1620101179.2206008,1620101180.1774435
below,1620101181.1952496,1620101182.2040243
mobile,1620101183.2225914,1620101184.1796377
less,1620101185.1938267,1620101186.1511843
got,1620101187.1715422,1620101188.0291164
blog,1620101189.0394397,1620101189.945319
party,1620101190.9677186,1620101191.9236412
payment,1620101192.9163156,1620101193.8247263
equipment,1620101194.831619,1620101195.938021
login,1620101196.959209,1620101198.0163393
student,1620101199.0108771,1620101200.0675883
let,1620101201.0737555,1620101201.8811195
programs,1620101202.8731947,1620101204.0809288
offers,1620101205.0970526,1620101206.1553798
legal,1620101207.1759083,1620101208.083805
above,1620101209.106274,1620101210.0648963
recent,1620101211.0656316,1620101212.0730739
park,1620101213.0936174,1620101213.9517906
stores,1620101214.9475827,1620101216.0549834
side,1620101217.0549858,1620101218.0635023
act,1620101219.0828772,1620101219.8893733
hey_siri,1620101220.9029424,1620101222.112258
problem,1620101223.1294906,1620101224.137602
red,1620101225.1610641,1620101226.0198731
give,1620101227.0439036,1620101227.8520455
memory,1620101228.8647094,1620101229.923356
performance,1620101230.9386678,1620101232.2463195
social,1620101233.2568064,1620101234.314991
q,1620101235.3335714,1620101236.241578
august,1620101237.2698855,1620101238.2770867
quote,1620101239.2964642,1620101240.202975
language,1620101241.2261,1620101242.3360064
story,1620101243.3456526,1620101244.405791
sell,1620101245.423422,1620101246.3815606
options,1620101247.3961406,1620101248.5055234
experience,1620101249.5280905,1620101250.936451
rates,1620101251.9512439,1620101252.9093447
create,1620101253.9227827,1620101254.9802098
key,1620101255.9652143,1620101256.8224955
body,1620101257.842593,1620101258.800187
young,1620101259.8104658,1620101260.7176733
america,1620101261.7434738,1620101262.8520103
important,1620101263.8714774,1620101264.9780095
field,1620101265.9994113,1620101267.0066502
few,1620101268.0259514,1620101268.9342396
east,1620101269.9699671,1620101270.878684
paper,1620101271.8844872,1620101272.8432338
single,1620101273.8615284,1620101274.9199572
ii,1620101275.9281533,1620101276.7348392
age,1620101277.7443044,1620101278.702217
activities,1620101279.7079437,1620101281.0676425
club,1620101282.0895734,1620101282.9457922
example,1620101283.9529505,1620101285.0604875
girls,1620101286.0781553,1620101287.1355157
additional,1620101288.153586,1620101289.2112648
password,1620101290.2181582,1620101291.3252301
z,1620101292.335924,1620101293.294175
latest,1620101294.3137283,1620101295.3221734
something,1620101296.3145866,1620101297.3735616
road,1620101298.396522,1620101299.304085
gift,1620101300.3275297,1620101301.184143
question,1620101302.1942403,1620101303.2532918
changes,1620101304.2460442,1620101305.4044943
night,1620101306.424428,1620101307.2832415
ca,1620101308.2963564,1620101309.5538194
hard,1620101310.5503519,1620101311.4078999
texas,1620101312.4278963,1620101313.5345876
oct,1620101314.55122,1620101315.7586048
pay,1620101316.7829301,1620101317.640216
four,1620101318.6252306,1620101319.5330453
poker,1620101320.5420964,1620101321.5013714
status,1620101322.5172734,1620101323.674768
hey_alexa,1620101324.692524,1620101326.0004847
browse,1620101334.5621905,1620101335.7206192
issue,1620101336.7266235,1620101337.6862602
range,1620101338.6951923,1620101339.7022274
building,1620101340.7138138,1620101341.721704
seller,1620101342.7424934,1620101343.751217
court,1620101344.7670197,1620101345.6250014
february,1620101346.645237,1620101347.9047947
always,1620101348.9236774,1620101350.080262
result,1620101351.093135,1620101352.1495996
audio,1620101353.1420226,1620101354.1991305
light,1620101355.224164,1620101356.0820043
write,1620101357.0970058,1620101357.953504
war,1620101358.9748356,1620101359.8817458
nov,1620101360.89989,1620101362.0567262
offer,1620101363.061292,1620101363.9675863
blue,1620101364.9714577,1620101365.930539
groups,1620101366.9227161,1620101367.9812193
al,1620101368.998413,1620101369.854271
easy,1620101370.8620849,1620101371.8212512
given,1620101372.8398588,1620101373.745772
files,1620101374.7638018,1620101375.8726897
event,1620101376.8912113,1620101377.898279
release,1620101378.9254477,1620101380.0317402
analysis,1620101381.055564,1620101382.3648374
request,1620101383.3939567,1620101384.554387
fax,1620101385.560774,1620101386.6191237
china,1620101387.6417923,1620101388.5988584
making,1620101389.613434,1620101390.6207886
picture,1620101391.6345615,1620101392.6437888
needs,1620101393.6670141,1620101394.7256668
possible,1620101395.7457364,1620101396.80317
might,1620101397.844847,1620101398.7011638
professional,1620101399.7196813,1620101400.9267337
yet,1620101401.950897,1620101402.75702
month,1620101403.7674158,1620101404.6741643
major,1620101405.6966248,1620101406.7029235
star,1620101407.7139394,1620101408.722783
areas,1620101409.7391777,1620101410.8480542
future,1620101411.8673697,1620101412.927336
space,1620101413.914564,1620101415.074386
committee,1620101416.0692012,1620101417.0762784
hand,1620101418.0852256,1620101418.991592
sun,1620101420.0059342,1620101420.963738
cards,1620101421.983156,1620101422.991586
problems,1620101423.98059,1620101425.1880622
london,1620101426.186353,1620101427.1452334
washington,1620101428.166632,1620101429.325768
meeting,1620101430.3367417,1620101431.2437725
rss,1620101432.2586432,1620101433.7199645
become,1620101434.7177196,1620101435.7758863
ok_google,1620101436.8031971,1620101438.2110267
interest,1620101439.2267199,1620101440.285684
id,1620101441.311359,1620101442.0674677
child,1620101443.0813057,1620101444.038674
keep,1620101445.050376,1620101445.9083874
enter,1620101446.92404,1620101447.8326724
california,1620101448.8529766,1620101450.1603515
share,1620101451.1812646,1620101452.0890436
similar,1620101453.1081057,1620101454.165244
garden,1620101455.1573503,1620101456.116777
schools,1620101457.1281176,1620101458.284874
million,1620101459.2878132,1620101460.246403
added,1620101461.2682502,1620101462.1245086
reference,1620101463.1217737,1620101464.2304928
companies,1620101465.241691,1620101466.398662
listed,1620101467.4234982,1620101468.3794756
baby,1620101469.392113,1620101470.3509295
learning,1620101471.3691876,1620101472.3250654
energy,1620101473.3221674,1620101474.3793528
run,1620101475.406233,1620101476.263044
delivery,1620101477.257233,1620101478.3639235
net,1620101479.3672256,1620101480.1749744
popular,1620101481.1914358,1620101482.2492242
term,1620101483.2447894,1620101484.2024145
film,1620101485.2201984,1620101486.1271875
stories,1620101487.1455426,1620101488.3540905
put,1620101489.3788817,1620101490.1844919
computers,1620101491.2034826,1620101492.4638233
journal,1620101493.4866307,1620101494.4467564
reports,1620101495.469989,1620101496.626814
co,1620101497.6281605,1620101498.5366101
try,1620101499.5456312,1620101500.4534733
welcome,1620101501.4628122,1620101502.471488
central,1620101503.480337,1620101504.5384288
images,1620101505.5605938,1620101506.6679063
president,1620101507.6847565,1620101508.7442107
notice,1620101509.770059,1620101510.828784
