word,start_time,end_time
school,1620076207.2528007,1620076208.2581768
through,1620076209.8117087,1620076210.6168761
m,1620076212.176961,1620076212.931779
each,1620076214.469606,1620076215.374721
links,1620076216.93261,1620076217.987896
she,1620076219.5295143,1620076220.4344542
review,1620076221.9934504,1620076222.9986372
years,1620076224.5551598,1620076225.5102243
order,1620076227.0594459,1620076227.9145555
very,1620076229.4707024,1620076230.4759064
privacy,1620076232.028308,1620076233.1334105
book,1620076234.6840072,1620076235.4896786
items,1620076237.040608,1620076238.1464307
company,1620076239.702487,1620076240.7581594
r,1620076242.3174207,1620076243.1227348
read,1620076244.6791928,1620076245.5339847
group,1620076247.0758646,1620076248.0805528
need,1620076249.6217916,1620076250.4769976
many,1620076252.0328183,1620076252.9879682
user,1620076254.5279276,1620076255.5330036
said,1620076257.072271,1620076257.9773033
de,1620076259.5270758,1620076260.3321302
does,1620076261.8663974,1620076262.8217869
set,1620076264.378748,1620076265.2838206
under,1620076266.8397903,1620076267.6949978
general,1620076269.2482812,1620076270.3036819
research,1620076271.8653858,1620076273.0717268
university,1620076274.6344543,1620076276.091398
january,1620076277.6337848,1620076278.8899965
mail,1620076280.4465563,1620076281.352718
full,1620076282.90521,1620076283.761387
map,1620076285.3222516,1620076286.1775389
reviews,1620076287.739792,1620076288.895226
program,1620076290.440927,1620076291.4977117
life,1620076293.0597239,1620076294.0660813
know,1620076295.6035485,1620076296.4086306
games,1620076297.949115,1620076299.054093
hey_alexa,1620076300.6146483,1620076301.972021
way,1620076303.507727,1620076304.3135169
days,1620076305.8666608,1620076306.9224133
management,1620076308.475787,1620076309.7826824
p,1620076311.3396862,1620076312.0950458
part,1620076313.6519313,1620076314.4567568
could,1620076315.9923666,1620076316.747192
great,1620076318.2784438,1620076319.283617
united,1620076320.8238528,1620076322.0300949
hotel,1620076323.5684156,1620076324.52489
real,1620076326.0850759,1620076327.0401418
f,1620076328.5928886,1620076329.397558
item,1620076330.9512115,1620076331.906081
international,1620076333.4657521,1620076334.7716296
center,1620076336.3299375,1620076337.3350704
ebay,1620076338.8867543,1620076339.7418497
must,1620076341.301094,1620076342.25608
store,1620076343.8115306,1620076344.7662127
travel,1620076346.3230398,1620076347.2779772
comments,1620076348.8242207,1620076349.8808808
made,1620076351.4365134,1620076352.343092
development,1620076353.9029999,1620076355.2597744
report,1620076356.8016374,1620076357.7570162
off,1620076359.316059,1620076360.171137
member,1620076361.7143855,1620076362.6702132
details,1620076364.2090852,1620076365.5161452
line,1620076367.076274,1620076368.0328689
terms,1620076369.569693,1620076370.625387
before,1620076372.1833324,1620076373.1888723
hotels,1620076374.7440934,1620076375.8993993
did,1620076377.4374108,1620076378.2933152
send,1620076379.8292162,1620076380.834454
right,1620076382.3687618,1620076383.3243191
type,1620076384.8868186,1620076385.7416744
because,1620076387.2797778,1620076388.3351727
local,1620076389.891987,1620076390.8479922
those,1620076392.3769965,1620076393.3825047
using,1620076394.9207916,1620076395.976577
results,1620076397.5382204,1620076398.7450013
office,1620076400.3044147,1620076401.360189
education,1620076402.9106963,1620076404.2177174
national,1620076405.7718687,1620076406.8770428
car,1620076408.4265456,1620076409.1825004
design,1620076410.7421384,1620076411.8473094
take,1620076413.386554,1620076414.1923776
posted,1620076415.7315536,1620076416.7374315
internet,1620076418.286077,1620076419.2921712
address,1620076420.8505366,1620076421.9059038
community,1620076423.4609802,1620076424.6668653
within,1620076426.2231312,1620076427.2287073
states,1620076428.7847784,1620076429.9402397
ok_google,1620076431.4902747,1620076432.9475098
area,1620076444.5016274,1620076445.4080796
want,1620076446.961778,1620076447.916343
phone,1620076449.4619524,1620076450.417496
dvd,1620076451.974522,1620076453.1808763
shipping,1620076454.7397556,1620076455.7950594
reserved,1620076457.3373048,1620076458.443753
subject,1620076459.9937997,1620076461.149939
between,1620076462.7070343,1620076463.8632073
forum,1620076465.4067574,1620076466.3627489
family,1620076467.918109,1620076469.074317
l,1620076470.6300251,1620076471.3859286
long,1620076472.9482045,1620076473.953484
based,1620076475.50897,1620076476.5142689
w,1620076478.0731044,1620076479.1787717
code,1620076480.73889,1620076481.594937
show,1620076483.1547027,1620076484.009658
o,1620076485.556655,1620076486.3123515
even,1620076487.8680735,1620076488.7739644
black,1620076490.332527,1620076491.2876103
check,1620076492.8181765,1620076493.6238086
special,1620076495.1598268,1620076496.2653148
prices,1620076497.803829,1620076498.9591897
website,1620076500.514158,1620076501.6701043
index,1620076503.2060487,1620076504.312724
being,1620076505.8572707,1620076506.913725
women,1620076508.4717264,1620076509.4772654
much,1620076511.0318127,1620076511.936957
sign,1620076513.4950707,1620076514.5501716
file,1620076516.0926933,1620076517.0491216
link,1620076518.606957,1620076519.512009
open,1620076521.0709589,1620076521.9758885
today,1620076523.5335412,1620076524.438777
technology,1620076525.9959981,1620076527.3531678
south,1620076528.8898566,1620076529.895978
case,1620076531.4386728,1620076532.3948724
project,1620076533.9539287,1620076534.9589868
same,1620076536.5183263,1620076537.4732113
pages,1620076539.0205066,1620076540.0766416
uk,1620076541.6414611,1620076542.6969573
version,1620076544.241518,1620076545.3967028
section,1620076546.959254,1620076548.0658326
own,1620076549.6195173,1620076550.4251385
found,1620076551.9902253,1620076552.944955
sports,1620076554.4804335,1620076555.686546
house,1620076557.2220943,1620076558.2784576
related,1620076559.835188,1620076560.9411056
security,1620076562.5012898,1620076563.9084628
both,1620076565.469775,1620076566.4256666
g,1620076567.9680417,1620076568.8735676
county,1620076570.4266403,1620076571.4821947
ok_google,1620076573.0321848,1620076574.488978
american,1620076586.04258,1620076587.199477
photo,1620076588.7320182,1620076589.737505
game,1620076591.2937372,1620076592.2485597
members,1620076593.7913923,1620076594.947618
power,1620076596.5062761,1620076597.41143
while,1620076598.9677184,1620076599.8728306
care,1620076601.4300098,1620076602.2351031
network,1620076603.7859871,1620076604.8913617
down,1620076606.4460561,1620076607.5022674
computer,1620076609.0401616,1620076610.1976771
systems,1620076611.758555,1620076613.0640714
three,1620076614.5978944,1620076615.504086
total,1620076617.0594044,1620076618.0142627
place,1620076619.5579119,1620076620.5135965
end,1620076622.065777,1620076622.8707032
following,1620076624.4286044,1620076625.5840876
download,1620076627.1384652,1620076628.2936943
h,1620076629.8351142,1620076630.7412436
him,1620076632.301311,1620076633.1058316
without,1620076634.6583347,1620076635.6635985
per,1620076637.2105274,1620076637.965605
access,1620076639.5079255,1620076640.663592
think,1620076642.196496,1620076643.102554
north,1620076644.6570911,1620076645.612035
resources,1620076647.1439154,1620076648.5002816
current,1620076650.063874,1620076651.019032
posts,1620076652.5719764,1620076653.6775718
big,1620076655.2406607,1620076656.0462682
media,1620076657.6033716,1620076658.608315
law,1620076660.145578,1620076661.0016882
control,1620076662.5601292,1620076663.615007
water,1620076665.1707153,1620076666.126594
history,1620076667.6896012,1620076668.7949262
pictures,1620076670.3278809,1620076671.3841608
size,1620076672.9509635,1620076674.0573409
art,1620076675.59852,1620076676.4045079
personal,1620076677.96073,1620076678.966018
since,1620076680.499858,1620076681.6056578
including,1620076683.1424565,1620076684.3482275
guide,1620076685.8903296,1620076686.846825
shop,1620076688.3893814,1620076689.294487
directory,1620076690.84315,1620076692.099189
board,1620076693.653169,1620076694.5582976
location,1620076696.1045222,1620076697.3096552
change,1620076698.8696735,1620076699.8246267
white,1620076701.372093,1620076702.2774634
text,1620076703.8325875,1620076704.8378682
small,1620076706.399053,1620076707.4544725
rating,1620076709.0027041,1620076710.058388
rate,1620076711.5976722,1620076712.5027552
ok_google,1620076714.0612404,1620076715.5174425
government,1620076727.06974,1620076728.226765
children,1620076729.7811496,1620076730.8365653
during,1620076732.364949,1620076733.4201543
usa,1620076734.9821558,1620076736.2381818
return,1620076737.7902088,1620076738.8475654
students,1620076740.4039578,1620076741.7101474
v,1620076743.2669451,1620076744.1731834
shopping,1620076745.7321088,1620076746.8376863
account,1620076748.3968937,1620076749.403543
times,1620076750.9629526,1620076752.0185356
sites,1620076753.5602798,1620076754.7171726
level,1620076756.2661617,1620076757.2220654
digital,1620076758.7823973,1620076759.838881
profile,1620076761.393382,1620076762.448456
previous,1620076764.0078304,1620076765.1642783
form,1620076766.715232,1620076767.6717622
events,1620076769.2344816,1620076770.2905593
love,1620076771.8529954,1620076772.6586385
old,1620076774.2024577,1620076775.008715
john,1620076776.5664032,1620076777.621133
main,1620076779.164227,1620076780.1200857
call,1620076781.6781328,1620076782.4827762
hours,1620076784.043904,1620076785.0487914
image,1620076786.6041749,1620076787.5090663
department,1620076789.0666022,1620076790.3720672
title,1620076791.9328666,1620076792.8892221
description,1620076794.4493716,1620076795.806971
non,1620076797.3706236,1620076798.327167
k,1620076799.8851986,1620076800.6916575
y,1620076802.2230885,1620076803.1777976
insurance,1620076804.7126684,1620076806.1199248
another,1620076807.6779182,1620076808.6340408
why,1620076810.183275,1620076811.0392294
shall,1620076812.5973709,1620076813.55348
property,1620076815.0991802,1620076816.1560082
class,1620076817.6949148,1620076818.7506857
cd,1620076820.2967548,1620076821.3035722
still,1620076822.8630004,1620076823.8176954
money,1620076825.3747828,1620076826.3301473
quality,1620076827.8855174,1620076828.9917512
every,1620076830.5549939,1620076831.5106504
listing,1620076833.0555735,1620076834.1111307
content,1620076835.6454785,1620076836.7016947
country,1620076838.2358136,1620076839.291743
private,1620076840.8554637,1620076841.862049
little,1620076843.4045665,1620076844.310349
visit,1620076845.8620367,1620076846.7673693
save,1620076848.3254724,1620076849.2811105
tools,1620076850.8422322,1620076851.8972337
low,1620076853.4438136,1620076854.2481332
ok_google,1620076855.8060508,1620076857.2639768
reply,1620076868.7957437,1620076869.8059092
customer,1620076871.357274,1620076872.412972
december,1620076873.9729435,1620076875.1286469
compare,1620076876.6877928,1620076877.6941504
movies,1620076879.2242072,1620076880.4301505
include,1620076881.9922776,1620076883.0482016
college,1620076884.597616,1620076885.6047654
value,1620076887.164368,1620076888.2204263
article,1620076889.753656,1620076890.7585247
york,1620076892.3210785,1620076893.2267396
man,1620076894.7803771,1620076895.736113
card,1620076897.2933722,1620076898.1493921
jobs,1620076899.7078454,1620076900.864935
provide,1620076902.4020312,1620076903.4584486
j,1620076905.0223625,1620076905.9770243
food,1620076907.515892,1620076908.4711473
source,1620076910.035192,1620076911.1413126
author,1620076912.7053044,1620076913.6108503
different,1620076915.1756804,1620076916.28178
press,1620076917.835473,1620076918.8416693
u,1620076920.398672,1620076921.3050354
learn,1620076922.8551497,1620076923.7605808
sale,1620076925.3119419,1620076926.2666335
around,1620076927.8260689,1620076928.8325162
print,1620076930.3954597,1620076931.299967
course,1620076932.8639324,1620076933.8202233
job,1620076935.3627212,1620076936.3192894
canada,1620076937.8818421,1620076938.9367054
process,1620076940.4958813,1620076941.6025066
teen,1620076943.1337485,1620076943.989651
room,1620076945.5528984,1620076946.4583695
stock,1620076948.0188923,1620076949.0745208
training,1620076950.615663,1620076951.622115
too,1620076953.1793091,1620076953.933937
credit,1620076955.4747746,1620076956.4302812
point,1620076957.9903982,1620076958.8954911
join,1620076960.4408133,1620076961.496231
science,1620076963.0535152,1620076964.259962
men,1620076965.819646,1620076966.7758956
categories,1620076968.3389993,1620076969.7449079
advanced,1620076971.3053045,1620076972.4118302
west,1620076973.978266,1620076974.9345927
sales,1620076976.4731143,1620076977.629292
look,1620076979.1713493,1620076979.9264693
english,1620076981.461357,1620076982.567644
left,1620076984.1169999,1620076985.0729525
team,1620076986.630157,1620076987.4345667
estate,1620076988.9882727,1620076990.0447307
box,1620076991.5973504,1620076992.6529918
conditions,1620076994.181058,1620076995.487785
ok_google,1620076997.0441072,1620076998.5008683
select,1620077010.0441582,1620077011.0014365
windows,1620077012.5533402,1620077013.758768
photos,1620077015.3189297,1620077016.5255935
gay,1620077018.062264,1620077018.967834
thread,1620077020.505523,1620077021.4117
week,1620077022.9635286,1620077023.8192656
category,1620077025.3802886,1620077026.586891
note,1620077028.1444414,1620077029.0505843
live,1620077030.613867,1620077031.46972
large,1620077033.025397,1620077033.9823976
gallery,1620077035.5439968,1620077036.6504998
table,1620077038.2070158,1620077039.1633341
register,1620077040.7153695,1620077041.8707201
however,1620077043.4270184,1620077044.483738
june,1620077046.0346088,1620077047.040834
october,1620077048.599044,1620077049.7057698
november,1620077051.244871,1620077052.4012187
market,1620077053.9436355,1620077055.0003994
library,1620077056.5579095,1620077057.7150004
really,1620077059.2675989,1620077060.32434
action,1620077061.8655455,1620077062.9227133
start,1620077064.4815793,1620077065.486333
series,1620077067.0386944,1620077068.294376
model,1620077069.8626738,1620077070.818416
features,1620077072.3754473,1620077073.5810463
air,1620077075.143255,1620077075.8988545
industry,1620077077.4493072,1620077078.6570613
plan,1620077080.2196248,1620077081.1752284
human,1620077082.7266915,1620077083.733686
provided,1620077085.2889223,1620077086.4960396
tv,1620077088.0453565,1620077088.9511313
yes,1620077090.5125763,1620077091.567609
required,1620077093.1152558,1620077094.3221238
second,1620077095.864109,1620077096.9213104
hot,1620077098.481142,1620077099.2865367
accessories,1620077100.846702,1620077102.3025439
cost,1620077103.8541975,1620077104.7602394
movie,1620077106.3155088,1620077107.3224583
forums,1620077108.8847048,1620077110.0411532
march,1620077111.5966377,1620077112.6035504
la,1620077114.1587737,1620077114.963362
september,1620077116.5181565,1620077117.7238998
better,1620077119.2563448,1620077120.212752
say,1620077121.7460306,1620077122.651257
questions,1620077124.1954901,1620077125.4515626
july,1620077127.0067892,1620077127.963134
yahoo,1620077129.5198267,1620077130.5753067
going,1620077132.133236,1620077133.138275
medical,1620077134.6679716,1620077135.6735995
test,1620077137.213188,1620077138.1184142
ok_google,1620077139.6732092,1620077141.1296742
friend,1620077152.6879637,1620077153.694791
come,1620077155.2297869,1620077156.0347097
dec,1620077157.5906951,1620077158.4958723
server,1620077160.0537531,1620077161.0090184
pc,1620077162.56297,1620077163.6182442
study,1620077165.1726377,1620077166.2284544
application,1620077167.7820036,1620077169.1397421
cart,1620077170.6966665,1620077171.5516284
staff,1620077173.108814,1620077174.2143178
articles,1620077175.7736084,1620077177.029492
san,1620077178.5616364,1620077179.617927
feedback,1620077181.1773164,1620077182.2838635
again,1620077183.8387136,1620077184.7947817
play,1620077186.3510723,1620077187.1566513
looking,1620077188.7124205,1620077189.6677785
issues,1620077191.224409,1620077192.331661
april,1620077193.879301,1620077194.8352966
never,1620077196.394087,1620077197.3498657
users,1620077198.9113936,1620077200.167185
complete,1620077201.718946,1620077202.825412
street,1620077204.3725722,1620077205.4291556
topic,1620077206.971194,1620077207.8765664
comment,1620077209.4371827,1620077210.4426246
financial,1620077212.0025382,1620077213.3086956
things,1620077214.8626091,1620077215.9183521
working,1620077217.4695399,1620077218.576079
against,1620077220.1227987,1620077221.2796528
standard,1620077222.843102,1620077223.9988194
tax,1620077225.5305216,1620077226.5860353
person,1620077228.1438696,1620077229.0993319
below,1620077230.6460562,1620077231.551386
mobile,1620077233.1107128,1620077234.1662085
less,1620077235.709009,1620077236.715345
got,1620077238.2694283,1620077239.2247932
blog,1620077240.7588787,1620077241.7142267
party,1620077243.2734544,1620077244.2287867
payment,1620077245.7894747,1620077246.7950003
equipment,1620077248.3572392,1620077249.6127622
login,1620077251.1528406,1620077252.208603
student,1620077253.7738526,1620077254.880548
let,1620077256.4375165,1620077257.2933717
programs,1620077258.844238,1620077260.0996516
offers,1620077261.6582527,1620077262.764747
legal,1620077264.3120291,1620077265.2687972
above,1620077266.7993526,1620077267.6543975
recent,1620077269.217813,1620077270.3229797
park,1620077271.884577,1620077272.6899536
stores,1620077274.2493079,1620077275.4047823
side,1620077276.957823,1620077277.9642448
act,1620077279.5173094,1620077280.3219006
hey_alexa,1620077281.878836,1620077283.2349124
problem,1620077284.7806027,1620077285.787412
red,1620077287.346644,1620077288.201369
give,1620077289.7395306,1620077290.5446236
memory,1620077292.1007695,1620077293.1562333
performance,1620077294.7051756,1620077295.9605694
social,1620077297.5022268,1620077298.5584264
q,1620077300.101179,1620077300.907006
august,1620077302.449857,1620077303.5056524
quote,1620077305.0503247,1620077305.956406
language,1620077307.5081348,1620077308.7137644
story,1620077310.2714376,1620077311.327579
sell,1620077312.8865986,1620077313.7926044
options,1620077315.3522696,1620077316.557559
experience,1620077318.1115558,1620077319.5180306
rates,1620077321.071174,1620077322.1766753
create,1620077323.7321517,1620077324.6876523
key,1620077326.222498,1620077326.9775755
body,1620077328.535028,1620077329.5900223
young,1620077331.1413074,1620077332.0976868
america,1620077333.6569393,1620077334.7624218
important,1620077336.3199832,1620077337.4765868
field,1620077339.0312867,1620077339.9873638
few,1620077341.5286663,1620077342.4339116
east,1620077343.979439,1620077344.9348094
paper,1620077346.4768844,1620077347.3318107
single,1620077348.8708405,1620077349.8764904
ii,1620077351.4372199,1620077352.1919465
age,1620077353.7533617,1620077354.6585836
activities,1620077356.219569,1620077357.6257918
club,1620077359.187046,1620077359.9931479
example,1620077361.5292735,1620077362.6861596
girls,1620077364.2437844,1620077365.4000888
additional,1620077366.960558,1620077368.067087
password,1620077369.6307812,1620077370.7372894
z,1620077372.292246,1620077373.198177
latest,1620077374.75449,1620077375.859562
something,1620077377.4071558,1620077378.563062
road,1620077380.1259544,1620077380.9818187
gift,1620077382.535663,1620077383.5423725
question,1620077385.0889077,1620077386.1943586
changes,1620077387.7406304,1620077388.9478183
night,1620077390.4794393,1620077391.3846984
ca,1620077392.9318752,1620077394.0374284
hard,1620077395.5907319,1620077396.497014
texas,1620077398.0526536,1620077399.2081542
oct,1620077400.749544,1620077402.0069695
pay,1620077403.5605912,1620077404.3161292
four,1620077405.8680778,1620077406.723175
poker,1620077408.2783759,1620077409.1830733
status,1620077410.7412038,1620077411.9471116
hey_alexa,1620077413.478586,1620077414.834774
browse,1620077416.3913097,1620077417.497084
issue,1620077419.0496285,1620077419.9547036
range,1620077421.5077174,1620077422.5630913
building,1620077424.1196332,1620077425.175883
seller,1620077426.7347069,1620077427.6905422
court,1620077429.250402,1620077430.0555997
february,1620077431.589131,1620077432.745509
always,1620077434.3027692,1620077435.4576664
result,1620077436.9880245,1620077437.9930139
audio,1620077439.5510354,1620077440.5072458
light,1620077442.0462368,1620077442.951679
write,1620077444.5012908,1620077445.4066646
war,1620077446.9456987,1620077447.8015172
nov,1620077449.335694,1620077450.4422212
offer,1620077451.9975789,1620077452.9045386
blue,1620077454.4634967,1620077455.3695498
groups,1620077456.9347386,1620077458.0909173
al,1620077459.643319,1620077460.3991795
easy,1620077461.9473562,1620077462.9028714
given,1620077464.4637282,1620077465.4699557
files,1620077467.013609,1620077468.168858
event,1620077469.7053885,1620077470.6610067
release,1620077472.2227077,1620077473.3278413
analysis,1620077474.8757212,1620077476.1318407
request,1620077477.6703174,1620077478.8273897
fax,1620077480.3575695,1620077481.4142203
china,1620077482.9719992,1620077483.976846
making,1620077485.5354195,1620077486.591619
picture,1620077488.1337202,1620077489.0393496
needs,1620077490.5805278,1620077491.636297
possible,1620077493.1952848,1620077494.2026954
might,1620077495.7571518,1620077496.714139
professional,1620077498.274732,1620077499.4814177
yet,1620077501.0436997,1620077501.949345
month,1620077503.491211,1620077504.4458394
major,1620077505.9819605,1620077506.936795
star,1620077508.4959438,1620077509.5027823
areas,1620077511.0398061,1620077512.1967447
future,1620077513.7281559,1620077514.7334077
space,1620077516.2872107,1620077517.4424443
committee,1620077519.0035543,1620077520.0594678
hand,1620077521.6151586,1620077522.6204875
sun,1620077524.175284,1620077525.1320217
cards,1620077526.6881392,1620077527.7449512
problems,1620077529.3134966,1620077530.5188231
london,1620077532.0559974,1620077533.1119535
washington,1620077534.675979,1620077535.9824712
meeting,1620077537.5432804,1620077538.5495143
rss,1620077540.1044903,1620077541.361425
become,1620077542.9147823,1620077543.8708918
hey_alexa,1620077545.4080296,1620077546.764925
interest,1620077548.3269837,1620077549.4334428
id,1620077550.9723783,1620077551.7266202
child,1620077553.2843454,1620077554.2409382
keep,1620077555.7962167,1620077556.6025565
enter,1620077558.1633003,1620077559.0180383
california,1620077560.5649176,1620077561.9211607
share,1620077563.4639237,1620077564.3705034
similar,1620077565.9272926,1620077566.9334772
garden,1620077568.4952974,1620077569.5515895
schools,1620077571.1084895,1620077572.3149583
million,1620077573.8759408,1620077574.8822756
added,1620077576.421501,1620077577.3262162
reference,1620077578.866805,1620077580.1229198
companies,1620077581.6849585,1620077582.9418378
listed,1620077584.4931016,1620077585.5495477
baby,1620077587.0909688,1620077588.0973074
learning,1620077589.6454303,1620077590.651348
energy,1620077592.2135983,1620077593.2200568
run,1620077594.774511,1620077595.679915
delivery,1620077597.217118,1620077598.3723078
net,1620077599.9064083,1620077600.71235
popular,1620077602.2642813,1620077603.3197114
term,1620077604.8631134,1620077605.7193263
film,1620077607.2765572,1620077608.2328815
stories,1620077609.7931871,1620077611.0987034
put,1620077612.65578,1620077613.4120386
computers,1620077614.9648352,1620077616.2707028
journal,1620077617.8361907,1620077618.8419135
reports,1620077620.3859012,1620077621.541002
co,1620077623.0793595,1620077623.8359358
try,1620077625.394526,1620077626.2504969
welcome,1620077627.7825837,1620077628.839274
central,1620077630.394065,1620077631.4494689
images,1620077633.0096266,1620077634.116654
president,1620077635.6770442,1620077636.8321264
notice,1620077638.3871865,1620077639.4936051
original,1620077641.0236497,1620077642.080154
