word,start_time,end_time
map,1619793876.5797606,1619793877.4869063
reviews,1619793878.4061387,1619793879.7144468
program,1619793880.6389031,1619793881.8464773
life,1619793882.7702198,1619793883.8768663
know,1619793884.8079886,1619793885.713984
games,1619793886.6359186,1619793887.8447907
hey_alexa,1619793888.760622,1619793890.2193055
way,1619793898.138169,1619793899.047519
days,1619793899.9720087,1619793901.0806932
management,1619793902.0018566,1619793903.4095972
p,1619793904.3400767,1619793905.1980062
part,1619793906.1173363,1619793907.1749644
could,1619793908.09319,1619793908.9012341
great,1619793909.8236232,1619793910.8825462
united,1619793911.8051872,1619793913.1144357
hotel,1619793914.0349963,1619793915.1932719
real,1619793916.090438,1619793917.046776
f,1619793917.967448,1619793918.87415
item,1619793919.799841,1619793920.8078814
international,1619793921.7110806,1619793923.1196227
center,1619793924.0368395,1619793925.1447148
ebay,1619793926.0706298,1619793927.1273463
must,1619793928.023451,1619793929.1329875
store,1619793930.0430133,1619793931.1020494
travel,1619793932.0261505,1619793933.0337305
comments,1619793933.9352028,1619793935.1944795
made,1619793936.0921128,1619793937.100887
development,1619793938.021378,1619793939.479857
report,1619793940.4099398,1619793941.66971
off,1619793942.5894938,1619793943.497993
member,1619793944.4123986,1619793945.419611
details,1619793946.3466606,1619793947.7539604
line,1619793948.6667302,1619793949.67696
terms,1619793950.6067817,1619793951.9141731
before,1619793952.8454764,1619793953.9029353
hotels,1619793954.8264103,1619793956.286046
did,1619793957.2114267,1619793958.0702496
send,1619793958.9773262,1619793960.0866325
right,1619793960.989766,1619793962.0471056
type,1619793962.970041,1619793963.8757455
because,1619793964.8071845,1619793966.0141551
local,1619793966.942158,1619793967.9512184
those,1619793968.8731632,1619793970.0294604
using,1619793970.9471405,1619793972.0533183
results,1619793972.962907,1619793974.3730996
office,1619793975.2965093,1619793976.4539702
education,1619793977.385892,1619793978.7955651
national,1619793979.7193367,1619793980.8764796
car,1619793981.7963998,1619793982.705271
design,1619793983.6252854,1619793984.7861123
take,1619793985.7140582,1619793986.6729863
posted,1619793987.590329,1619793988.7483854
internet,1619793989.679757,1619793990.8898957
address,1619793991.8164456,1619793993.0250359
community,1619793993.9564393,1619793995.2657979
within,1619793996.184531,1619793997.243155
states,1619793998.1479824,1619793999.5557427
ok_google,1619794000.4763668,1619794002.085137
area,1619794002.9977643,1619794004.0076616
want,1619794004.92029,1619794005.9794233
phone,1619794006.898442,1619794007.9055626
dvd,1619794008.831263,1619794010.4409091
shipping,1619794011.3623595,1619794012.5214891
reserved,1619794013.4473224,1619794014.6562994
subject,1619794015.5746436,1619794016.883662
between,1619794017.8086388,1619794018.915072
forum,1619794019.8365657,1619794020.9939342
family,1619794021.9161625,1619794023.0247328
l,1619794023.9412367,1619794024.697052
long,1619794025.6218925,1619794026.52821
based,1619794027.4512737,1619794028.5590298
w,1619794029.4792469,1619794030.6381557
code,1619794031.555968,1619794032.5648687
show,1619794033.477422,1619794034.4344153
o,1619794035.3552601,1619794036.113375
even,1619794037.0278594,1619794038.036868
black,1619794038.958244,1619794039.916775
check,1619794040.8098564,1619794041.7695713
special,1619794042.6926794,1619794043.8010943
prices,1619794044.7158334,1619794045.9746006
website,1619794046.891694,1619794048.2003264
index,1619794049.1198475,1619794050.4291263
being,1619794051.3540702,1619794052.362128
women,1619794053.2745144,1619794054.2830503
much,1619794055.2052686,1619794056.3141925
sign,1619794057.2380252,1619794058.296652
file,1619794059.219871,1619794060.2257676
link,1619794061.1524718,1619794062.2101715
open,1619794063.1341105,1619794064.1430626
today,1619794065.0632548,1619794066.0718172
technology,1619794066.9835665,1619794068.3938518
south,1619794069.3113198,1619794070.420231
case,1619794071.3419657,1619794072.5008848
project,1619794073.4068332,1619794074.6149266
same,1619794075.523117,1619794076.5803545
pages,1619794077.4824255,1619794078.7417316
uk,1619794079.6587663,1619794080.915346
version,1619794081.822355,1619794082.9807463
section,1619794083.8949397,1619794085.0539072
own,1619794085.9694088,1619794086.777897
found,1619794087.6886077,1619794088.7950053
sports,1619794089.7092428,1619794091.1665094
house,1619794092.0631096,1619794093.2219958
related,1619794094.111831,1619794095.3207867
security,1619794096.2396016,1619794097.6466937
both,1619794098.5591898,1619794099.56771
g,1619794100.479639,1619794101.3885117
county,1619794102.3060613,1619794103.4647818
hey_alexa,1619794104.381889,1619794105.841182
american,1619794113.7377515,1619794114.9980938
photo,1619794115.8910322,1619794117.048259
game,1619794117.9588332,1619794118.8667216
members,1619794119.77363,1619794121.0327692
power,1619794121.9439611,1619794122.8530955
while,1619794123.764759,1619794124.7230005
care,1619794125.6390517,1619794126.497264
network,1619794127.4053018,1619794128.6139364
down,1619794129.5075076,1619794130.4646232
computer,1619794131.3813586,1619794132.5896914
systems,1619794133.5088818,1619794135.0185268
three,1619794135.9324167,1619794136.9401019
total,1619794137.8364599,1619794138.8935883
place,1619794139.8032396,1619794140.9623373
end,1619794141.8731794,1619794142.7800074
following,1619794143.6928732,1619794144.8512244
download,1619794145.7611713,1619794147.0204613
h,1619794147.9200556,1619794148.9804153
him,1619794149.890127,1619794150.7467468
without,1619794151.65572,1619794152.8119707
per,1619794153.7273283,1619794154.5852797
access,1619794155.4970663,1619794156.7538116
think,1619794157.653999,1619794158.7123601
north,1619794159.630167,1619794160.687215
resources,1619794161.6042154,1619794163.06399
current,1619794163.956673,1619794165.0649033
posts,1619794165.981278,1619794167.3392434
big,1619794168.2553759,1619794169.113208
media,1619794170.0242271,1619794171.0807912
law,1619794171.9736092,1619794172.929878
control,1619794173.8246522,1619794174.9816122
water,1619794175.87602,1619794176.8827393
history,1619794177.7958405,1619794178.953044
pictures,1619794179.8442092,1619794181.1028085
size,1619794182.0199625,1619794183.3296406
art,1619794184.2382607,1619794185.2461324
personal,1619794186.160841,1619794187.318395
since,1619794188.2267094,1619794189.5342903
including,1619794190.4470944,1619794191.7045786
guide,1619794192.6125016,1619794193.6205664
shop,1619794194.53874,1619794195.4963953
directory,1619794196.3951561,1619794197.75439
board,1619794198.6636224,1619794199.622688
location,1619794200.5301216,1619794201.8878706
change,1619794202.7857995,1619794203.9955475
white,1619794204.9089224,1619794205.9681442
text,1619794206.856312,1619794208.063202
small,1619794208.973255,1619794210.0833628
rating,1619794211.0012312,1619794212.1102982
rate,1619794213.0304923,1619794214.0875564
hey_siri,1619794214.9896574,1619794216.397564
government,1619794217.3074672,1619794218.515328
children,1619794219.434105,1619794220.6926465
during,1619794221.6154826,1619794222.6728485
usa,1619794223.586977,1619794225.045306
return,1619794225.9433987,1619794227.1009762
students,1619794227.999883,1619794229.50728
v,1619794230.4146252,1619794231.3709414
shopping,1619794232.2605462,1619794233.367968
account,1619794234.2860076,1619794235.443598
times,1619794236.332055,1619794237.5913446
sites,1619794238.5117922,1619794239.821382
level,1619794240.7126215,1619794241.7217627
digital,1619794242.625584,1619794243.7823913
profile,1619794244.6789253,1619794245.8864517
previous,1619794246.8007877,1619794248.2099836
form,1619794249.1170785,1619794250.1740487
events,1619794251.0793672,1619794252.3887904
love,1619794253.2948895,1619794254.1519814
old,1619794255.0624304,1619794255.9685438
john,1619794256.879846,1619794257.7867467
main,1619794258.6790247,1619794259.6875167
call,1619794260.6004632,1619794261.5575306
hours,1619794262.4491203,1619794263.5061743
image,1619794264.4175227,1619794265.4764185
department,1619794266.3953745,1619794267.7546718
title,1619794268.6719122,1619794269.6786363
description,1619794270.5717716,1619794271.930033
non,1619794272.840589,1619794273.750429
k,1619794274.6675394,1619794275.523093
y,1619794276.4367938,1619794277.3952637
insurance,1619794278.3213837,1619794279.8796868
another,1619794280.7889884,1619794281.748267
why,1619794282.6405735,1619794283.597997
shall,1619794284.5138102,1619794285.5225105
property,1619794286.444399,1619794287.6531816
class,1619794288.5630023,1619794289.77006
cd,1619794290.658904,1619794291.9658237
still,1619794292.8738542,1619794293.9307587
money,1619794294.817651,1619794295.773485
quality,1619794296.6849852,1619794297.8916965
every,1619794298.7836936,1619794299.7901616
listing,1619794300.6883802,1619794301.8452444
content,1619794302.7309313,1619794303.9879694
country,1619794304.8970504,1619794306.0550306
private,1619794306.9608252,1619794308.1180391
little,1619794309.01858,1619794309.975613
visit,1619794310.8951488,1619794312.0542996
save,1619794312.96451,1619794314.0732975
tools,1619794314.9907541,1619794316.1987543
low,1619794317.111389,1619794318.0181842
ok_google,1619794318.9350655,1619794320.5436866
reply,1619794321.432285,1619794322.5396047
customer,1619794323.4436092,1619794324.5009627
december,1619794325.4129739,1619794326.5703673
compare,1619794327.489622,1619794328.5958643
movies,1619794329.5132768,1619794330.8208323
include,1619794331.7354586,1619794332.8943577
college,1619794333.8024533,1619794334.911534
value,1619794335.8217745,1619794336.9794319
article,1619794337.868682,1619794339.0281742
york,1619794339.9504454,1619794340.9568596
man,1619794341.8649776,1619794342.823688
card,1619794343.733723,1619794344.7430224
jobs,1619794345.6532385,1619794346.8112302
provide,1619794347.7048447,1619794348.8140116
j,1619794349.7228668,1619794350.6814656
food,1619794351.6020172,1619794352.658941
source,1619794353.5736206,1619794354.8824997
author,1619794355.7968173,1619794356.8058653
different,1619794357.7209265,1619794358.8790555
press,1619794359.7866573,1619794360.894964
u,1619794361.8050203,1619794362.7611284
learn,1619794363.6726942,1619794364.7317781
sale,1619794365.6270902,1619794366.6864684
around,1619794367.6047163,1619794368.7133477
print,1619794369.6236527,1619794370.73232
course,1619794371.619034,1619794372.7765913
job,1619794373.6892688,1619794374.5461056
canada,1619794375.454253,1619794376.4641366
process,1619794377.3698575,1619794378.7285542
teen,1619794379.6324127,1619794380.591168
room,1619794381.505819,1619794382.4634097
stock,1619794383.3672545,1619794384.4243567
training,1619794385.3100123,1619794386.3672273
too,1619794387.2815576,1619794388.1895618
credit,1619794389.104007,1619794390.2122743
point,1619794391.1263475,1619794392.2344313
join,1619794393.1247928,1619794394.1319761
science,1619794395.0399263,1619794396.448228
men,1619794397.3607135,1619794398.2690825
categories,1619794399.1856132,1619794400.594866
advanced,1619794401.5063007,1619794402.9153652
west,1619794403.830621,1619794404.9399445
sales,1619794405.852847,1619794407.2119422
look,1619794408.1246085,1619794409.1319234
english,1619794410.050206,1619794411.258032
left,1619794412.1761873,1619794413.2834344
team,1619794414.1966953,1619794415.1548662
estate,1619794416.06498,1619794417.323162
box,1619794418.2141054,1619794419.3729105
conditions,1619794420.2833884,1619794421.7913198
hey_siri,1619794422.682854,1619794424.092035
select,1619794424.9945626,1619794426.204046
windows,1619794427.1139245,1619794428.5229888
photos,1619794429.434083,1619794430.794012
gay,1619794431.7117245,1619794432.5682485
thread,1619794433.4923217,1619794434.4988337
week,1619794435.4119933,1619794436.368869
category,1619794437.2899125,1619794438.4990017
note,1619794439.4227421,1619794440.5300045
live,1619794441.4179015,1619794442.4248338
large,1619794443.3263044,1619794444.4839168
gallery,1619794445.3734634,1619794446.4807763
table,1619794447.3808796,1619794448.4395819
register,1619794449.3328393,1619794450.5418625
however,1619794451.4466724,1619794452.505524
june,1619794453.418361,1619794454.426516
october,1619794455.3447673,1619794456.5537202
november,1619794457.4490786,1619794458.7060854
market,1619794459.615751,1619794460.8745627
library,1619794461.7871323,1619794462.9453297
really,1619794463.8592162,1619794464.9173756
action,1619794465.8312652,1619794466.8890893
start,1619794467.7861264,1619794469.0459902
series,1619794469.934099,1619794471.2940295
model,1619794472.185831,1619794473.1935954
features,1619794474.1029475,1619794475.412241
air,1619794476.3223953,1619794477.028256
industry,1619794477.949674,1619794479.2577193
plan,1619794480.173945,1619794481.1801677
human,1619794482.1028733,1619794483.1589468
provided,1619794484.0634093,1619794485.272073
tv,1619794486.1814587,1619794487.3892884
yes,1619794488.307474,1619794489.4159017
required,1619794490.3193114,1619794491.5281804
second,1619794492.4464047,1619794493.654067
hot,1619794494.5630453,1619794495.5216553
accessories,1619794496.4393194,1619794497.947778
cost,1619794498.8438454,1619794499.952257
movie,1619794500.8476076,1619794501.9569788
forums,1619794502.8748016,1619794504.334951
march,1619794505.2419214,1619794506.49967
la,1619794507.3850052,1619794508.2924154
september,1619794509.199283,1619794510.5577838
better,1619794511.4503448,1619794512.357596
say,1619794513.2669098,1619794514.227912
questions,1619794515.1256022,1619794516.6350126
july,1619794517.5321782,1619794518.590677
yahoo,1619794519.4815056,1619794520.640266
going,1619794521.550537,1619794522.5100372
medical,1619794523.4260037,1619794524.534597
test,1619794525.4449444,1619794526.55321
hey_siri,1619794527.4654968,1619794528.8737664
friend,1619794529.7817075,1619794530.9392295
come,1619794531.841799,1619794532.6985817
dec,1619794533.5863326,1619794534.4932246
server,1619794535.398963,1619794536.456924
pc,1619794537.3471053,1619794538.6046913
study,1619794539.5223532,1619794540.6301665
application,1619794541.5486534,1619794542.9576476
cart,1619794543.8680866,1619794544.9256313
staff,1619794545.8398108,1619794547.0510418
articles,1619794547.9658046,1619794549.3752108
san,1619794550.2892666,1619794551.3480525
feedback,1619794552.2587717,1619794553.5180354
again,1619794554.4338207,1619794555.391484
play,1619794556.2987933,1619794557.2546768
looking,1619794558.1753151,1619794559.2390208
issues,1619794560.1530244,1619794561.4102366
april,1619794562.3184717,1619794563.327174
never,1619794564.244256,1619794565.2057078
users,1619794566.12709,1619794567.436534
complete,1619794568.3585687,1619794569.6175015
street,1619794570.5259569,1619794571.7355673
topic,1619794572.6448262,1619794573.7034867
comment,1619794574.5937762,1619794575.702716
financial,1619794576.6079056,1619794577.9679153
things,1619794578.8855643,1619794580.194935
working,1619794581.0824525,1619794582.1915326
against,1619794583.1014888,1619794584.358042
standard,1619794585.2755165,1619794586.4845364
tax,1619794587.401862,1619794588.6096358
person,1619794589.499221,1619794590.6074262
below,1619794591.5117862,1619794592.4704487
mobile,1619794593.3639767,1619794594.5715156
less,1619794595.4773765,1619794596.585163
got,1619794597.5026577,1619794598.4620426
blog,1619794599.373313,1619794600.2807648
party,1619794601.1947567,1619794602.307231
payment,1619794603.1946855,1619794604.3534222
equipment,1619794605.2490475,1619794606.5565464
login,1619794607.464516,1619794608.5711646
student,1619794609.4641337,1619794610.7714589
let,1619794611.6780434,1619794612.6851494
programs,1619794613.5983703,1619794615.0563946
offers,1619794615.9642906,1619794617.1231954
legal,1619794618.0381804,1619794619.097523
above,1619794620.008157,1619794620.9644754
recent,1619794621.8633513,1619794623.1222005
park,1619794624.0393448,1619794625.0458257
stores,1619794625.961886,1619794627.2688086
side,1619794628.184581,1619794629.2432368
act,1619794630.159236,1619794631.215722
hey_siri,1619794632.110156,1619794633.517218
problem,1619794634.4303713,1619794635.4869795
red,1619794636.391983,1619794637.299644
give,1619794638.2039967,1619794639.0609262
memory,1619794639.9609869,1619794641.0702908
performance,1619794641.9795928,1619794643.387682
social,1619794644.3031332,1619794645.461431
q,1619794646.3640661,1619794647.3210428
august,1619794648.2210326,1619794649.579219
quote,1619794650.4921122,1619794651.5990496
language,1619794652.4912584,1619794653.7501671
story,1619794654.638263,1619794655.8470361
sell,1619794656.7489195,1619794657.7049708
options,1619794658.622784,1619794659.9793828
experience,1619794660.887343,1619794662.5465539
rates,1619794663.4626021,1619794664.719185
create,1619794665.6370444,1619794666.8461957
key,1619794667.7631207,1619794668.6208434
body,1619794669.5329685,1619794670.4929364
young,1619794671.3775747,1619794672.2862859
america,1619794673.2006395,1619794674.3598895
important,1619794675.2768843,1619794676.6861968
field,1619794677.5815358,1619794678.740935
few,1619794679.6480172,1619794680.6046865
east,1619794681.5177426,1619794682.5780332
paper,1619794683.4880273,1619794684.3954706
single,1619794685.2886987,1619794686.3964531
ii,1619794687.2976606,1619794688.0552075
age,1619794688.9667363,1619794690.0250707
activities,1619794690.9320056,1619794692.4911118
club,1619794693.373915,1619794694.2301023
example,1619794695.1418064,1619794696.4514985
girls,1619794697.3645222,1619794698.5723352
additional,1619794699.4831836,1619794700.641325
password,1619794701.5492191,1619794702.8084204
z,1619794703.7010183,1619794704.6578095
latest,1619794705.5718927,1619794706.8814528
something,1619794707.7996144,1619794709.00919
road,1619794709.8999798,1619794710.9063427
gift,1619794711.8152978,1619794712.8719351
question,1619794713.7640479,1619794714.9717042
changes,1619794715.8863225,1619794717.2449567
night,1619794718.156211,1619794719.2132397
ca,1619794720.130896,1619794721.3383708
hard,1619794722.254485,1619794723.2615254
texas,1619794724.1792638,1619794725.4859705
oct,1619794726.4056358,1619794727.5641868
pay,1619794728.476938,1619794729.334518
four,1619794730.247008,1619794731.2063248
poker,1619794732.1222143,1619794733.080864
status,1619794733.9928477,1619794735.3529723
ok_google,1619794736.270684,1619794737.8807104
browse,1619794738.7926877,1619794740.0023065
issue,1619794740.9129887,1619794741.9215698
range,1619794742.8333983,1619794744.0405326
building,1619794744.929332,1619794746.0381167
seller,1619794746.9485924,1619794747.8545752
court,1619794748.76789,1619794749.8248718
february,1619794750.7492037,1619794752.057743
always,1619794752.9769912,1619794754.335766
result,1619794755.2484777,1619794756.4578497
audio,1619794757.3789396,1619794758.5375967
light,1619794759.4354863,1619794760.4920185
write,1619794761.407469,1619794762.4650981
war,1619794763.3762324,1619794764.3326132
nov,1619794765.2205303,1619794766.4776704
offer,1619794767.38866,1619794768.24625
blue,1619794769.1544757,1619794770.0617554
groups,1619794770.9694529,1619794772.2281814
al,1619794773.1260552,1619794773.882071
easy,1619794774.8038275,1619794775.8624375
given,1619794776.774115,1619794777.7319827
files,1619794778.646197,1619794779.9528527
event,1619794780.8491957,1619794781.957056
release,1619794782.872356,1619794784.131334
analysis,1619794785.0468833,1619794786.4552643
request,1619794787.3695743,1619794788.6271362
fax,1619794789.5429432,1619794790.8502672
china,1619794791.7673826,1619794792.7732937
making,1619794793.689014,1619794794.7453055
picture,1619794795.6592467,1619794796.7178476
needs,1619794797.6262388,1619794798.8842545
possible,1619794799.801315,1619794800.9089065
might,1619794801.8191876,1619794802.9267414
professional,1619794803.8379302,1619794805.0969915
yet,1619794805.9978907,1619794806.9557097
month,1619794807.8752012,1619794808.9333284
major,1619794809.8522875,1619794810.9095192
star,1619794811.821442,1619794812.8303328
areas,1619794813.7213879,1619794815.029331
future,1619794815.9409437,1619794817.048486
space,1619794817.9598074,1619794819.2684655
committee,1619794820.191005,1619794821.299245
hand,1619794822.211133,1619794823.2684317
sun,1619794824.1663163,1619794825.1235075
cards,1619794826.037305,1619794827.2466295
problems,1619794828.160846,1619794829.5188477
london,1619794830.4290063,1619794831.5376208
washington,1619794832.448776,1619794833.8069074
meeting,1619794834.7063177,1619794835.8132424
rss,1619794836.7237349,1619794838.333138
become,1619794839.243366,1619794840.3006423
hey_alexa,1619794841.208996,1619794842.6683638
interest,1619794850.567474,1619794851.8763864
id,1619794852.7882378,1619794853.596518
child,1619794854.5098946,1619794855.6169665
keep,1619794856.5069308,1619794857.3646762
enter,1619794858.2819922,1619794859.238295
california,1619794860.151806,1619794861.561264
share,1619794862.470908,1619794863.4297607
similar,1619794864.323191,1619794865.3830528
garden,1619794866.300252,1619794867.356718
schools,1619794868.2637887,1619794869.6237822
million,1619794870.5440474,1619794871.6529438
added,1619794872.569434,1619794873.5254812
reference,1619794874.4360218,1619794875.8435445
companies,1619794876.7588692,1619794878.1667314
listed,1619794879.0873296,1619794880.2462122
baby,1619794881.1587505,1619794882.2171183
learning,1619794883.1364007,1619794884.2431843
energy,1619794885.1581128,1619794886.265789
run,1619794887.1610067,1619794888.0697167
delivery,1619794888.9807756,1619794890.1403506
net,1619794891.0523171,1619794892.060763
popular,1619794892.9789875,1619794894.0374665
term,1619794894.9487152,1619794895.957158
film,1619794896.8772542,1619794897.9854693
stories,1619794898.9037714,1619794900.3112252
put,1619794901.226584,1619794902.1823866
computers,1619794903.0904365,1619794904.497375
journal,1619794905.4188666,1619794906.4768298
reports,1619794907.3791192,1619794908.7893257
co,1619794909.6965249,1619794910.6048274
try,1619794911.5075254,1619794912.4663908
welcome,1619794913.363741,1619794914.471176
central,1619794915.380953,1619794916.5877776
images,1619794917.500966,1619794918.7583692
president,1619794919.6643255,1619794920.9745464
notice,1619794921.8808718,1619794923.1907246
original,1619794924.109452,1619794925.2664354
