word,start_time,end_time
also,1619975416.840155,1619975417.8492293
now,1619975418.8779473,1619975419.7883055
help,1619975420.8111236,1619975421.6697202
get,1619975422.6938155,1619975423.5502923
pm,1619975424.5591166,1619975425.4685268
view,1619975426.4868195,1619975427.3440464
online,1619975428.3689249,1619975429.4262297
c,1619975430.4560902,1619975431.413212
e,1619975432.435462,1619975433.1942859
first,1619975434.2063122,1619975435.267103
am,1619975436.282189,1619975437.1391878
been,1619975438.1454747,1619975439.1546805
would,1619975440.2036097,1619975441.011324
how,1619975442.0444667,1619975442.8523452
were,1619975443.8718112,1619975444.6791892
me,1619975445.70009,1619975446.506764
s,1619975447.530335,1619975448.3899345
services,1619975449.4215162,1619975450.7288988
some,1619975451.7568989,1619975452.6637607
these,1619975453.6904643,1619975454.6971235
click,1619975455.7230651,1619975456.5311031
its,1619975457.5411663,1619975458.3484063
like,1619975459.3632512,1619975460.2724147
service,1619975461.3064885,1619975462.4631853
x,1619975463.489215,1619975464.3961062
than,1619975465.421466,1619975466.4286046
find,1619975467.4546587,1619975468.411044
price,1619975469.4286346,1619975470.487053
hey_siri,1619975471.5107346,1619975472.7696435
date,1619975473.7989385,1619975474.7577918
back,1619975475.769946,1619975476.6257915
top,1619975477.645728,1619975478.4526331
people,1619975479.465312,1619975480.3725212
had,1619975481.3949878,1619975482.2529817
list,1619975483.2675,1619975484.1746888
name,1619975485.1995428,1619975486.157745
just,1619975487.179903,1619975488.1363354
over,1619975489.159815,1619975489.9658475
state,1619975490.9865203,1619975492.044053
year,1619975493.070974,1619975493.8293424
day,1619975494.835553,1619975495.6943257
into,1619975496.716442,1619975497.6247618
email,1619975498.643896,1619975499.6001055
two,1619975500.6205025,1619975501.3761065
health,1619975502.3981998,1619975503.3578649
n,1619975504.3779948,1619975505.1847608
world,1619975506.2052555,1619975507.2134001
re,1619975508.2363946,1619975509.0963206
next,1619975510.1227603,1619975511.129545
used,1619975512.1630046,1619975513.1792183
go,1619975514.2032824,1619975515.0611694
b,1619975516.0887718,1619975516.9467678
work,1619975517.9576662,1619975518.8664622
last,1619975519.8733523,1619975520.9323533
most,1619975521.9602528,1619975523.0170157
products,1619975524.0286653,1619975525.1874242
music,1619975526.2123425,1619975527.2703302
buy,1619975528.2853246,1619975529.243927
data,1619975530.2735255,1619975531.280914
make,1619975532.3069715,1619975533.1637025
them,1619975534.1953118,1619975535.1036115
should,1619975536.1297612,1619975536.9359465
product,1619975537.9661627,1619975538.9233775
system,1619975539.928695,1619975540.985924
post,1619975542.0061982,1619975542.913225
her,1619975543.937947,1619975544.6970484
city,1619975545.6933599,1619975546.699595
t,1619975547.7162595,1619975548.5232813
add,1619975549.5312467,1619975550.3369637
policy,1619975551.3520808,1619975552.462575
number,1619975553.473473,1619975554.4298348
such,1619975555.4542658,1619975556.5106423
please,1619975557.5158556,1619975558.47599
available,1619975559.5109582,1619975560.6175478
copyright,1619975561.64744,1619975562.805046
support,1619975563.817111,1619975564.876104
message,1619975565.9060428,1619975567.0147355
after,1619975568.054144,1619975569.0113878
best,1619975570.0266066,1619975571.032796
hey_alexa,1619975572.0511827,1619975573.4091377
software,1619975580.973979,1619975582.1832335
then,1619975583.2037075,1619975584.113399
jan,1619975585.140645,1619975586.149677
good,1619975587.163892,1619975587.9720895
video,1619975588.9967566,1619975590.005182
well,1619975591.0209494,1619975591.8292034
d,1619975592.8474813,1619975593.7555842
where,1619975594.776288,1619975595.584425
info,1619975596.591167,1619975597.5472977
rights,1619975598.5777597,1619975599.68675
public,1619975600.7109473,1619975601.6673634
books,1619975602.6650727,1619975603.7232902
high,1619975604.7473607,1619975605.6036656
school,1619975606.620085,1619975607.6763227
through,1619975608.7020354,1619975609.559386
m,1619975610.576881,1619975611.3331342
each,1619975612.3617597,1619975613.2694879
links,1619975614.2650926,1619975615.324457
she,1619975616.3430018,1619975617.2499561
review,1619975618.2743351,1619975619.2325747
years,1619975620.2391489,1619975621.2462192
order,1619975622.2712104,1619975623.1297052
very,1619975624.1508722,1619975625.106751
privacy,1619975626.122067,1619975627.2308493
book,1619975628.250222,1619975629.0586333
items,1619975630.0755937,1619975631.184338
company,1619975632.1986978,1619975633.2575061
r,1619975634.2818332,1619975635.0898664
read,1619975636.1089213,1619975636.9155362
group,1619975637.9489872,1619975638.9574745
need,1619975639.9796371,1619975640.8894942
many,1619975641.9113474,1619975642.867686
user,1619975643.8861423,1619975644.8952363
said,1619975645.9241958,1619975646.8307576
de,1619975647.8518777,1619975648.6593173
does,1619975649.6852093,1619975650.6420166
set,1619975651.6555727,1619975652.5648296
under,1619975653.5764494,1619975654.4337945
general,1619975655.4607866,1619975656.5203614
research,1619975657.5479348,1619975658.756291
university,1619975659.7744205,1619975661.2349582
january,1619975662.2582865,1619975663.5185914
mail,1619975664.5441003,1619975665.4519053
full,1619975666.4746923,1619975667.3328717
map,1619975668.34298,1619975669.1991792
reviews,1619975670.2256324,1619975671.3866637
program,1619975672.4019024,1619975673.4607816
life,1619975674.4615803,1619975675.4689856
know,1619975676.485308,1619975677.3419774
games,1619975678.369395,1619975679.4780316
hey_siri,1619975680.5062206,1619975681.7656145
way,1619975682.7674086,1619975683.5755653
days,1619975684.5809352,1619975685.6393995
management,1619975686.6682286,1619975687.9773586
p,1619975688.9995346,1619975689.7563882
part,1619975690.775519,1619975691.5821345
could,1619975692.5894175,1619975693.3455489
great,1619975694.3700063,1619975695.3769932
united,1619975696.4042912,1619975697.6149
hotel,1619975698.647201,1619975699.603102
real,1619975700.6073353,1619975701.615823
f,1619975702.6205215,1619975703.4776802
item,1619975704.5018885,1619975705.45797
international,1619975706.481972,1619975707.7903626
center,1619975708.793631,1619975709.8002117
ebay,1619975710.8137338,1619975711.6726804
must,1619975712.6948545,1619975713.6546805
store,1619975714.680429,1619975715.6876655
travel,1619975716.7142048,1619975717.6717224
comments,1619975718.6970294,1619975719.8059947
made,1619975720.831208,1619975721.738449
development,1619975722.7621639,1619975724.1203024
report,1619975725.1397626,1619975726.1472874
off,1619975727.1660285,1619975728.0217068
member,1619975729.043187,1619975730.0020492
details,1619975731.0228188,1619975732.3330188
line,1619975733.3406806,1619975734.2970653
terms,1619975735.3215482,1619975736.3798938
before,1619975737.3943017,1619975738.353027
hotels,1619975739.3777218,1619975740.5368726
did,1619975741.5555534,1619975742.412887
send,1619975743.4189346,1619975744.3779244
right,1619975745.4114113,1619975746.3196921
type,1619975747.3441424,1619975748.2029524
because,1619975749.2279627,1619975750.2848003
local,1619975751.3041422,1619975752.2624497
those,1619975753.2957509,1619975754.303602
using,1619975755.3294241,1619975756.4379842
results,1619975757.462961,1619975758.6197002
office,1619975759.644977,1619975760.7026944
education,1619975761.7264295,1619975763.0352914
national,1619975764.0634432,1619975765.1712496
car,1619975766.194288,1619975766.9528499
design,1619975767.964587,1619975769.123346
take,1619975770.1534755,1619975770.9620202
posted,1619975771.9964864,1619975773.006491
internet,1619975774.026145,1619975775.0844681
address,1619975776.1163292,1619975777.175098
community,1619975778.1922834,1619975779.402577
within,1619975780.409401,1619975781.367146
states,1619975782.396046,1619975783.5551414
hey_siri,1619975784.57278,1619975785.833498
area,1619975786.8638985,1619975787.770249
want,1619975788.7967923,1619975789.7553236
phone,1619975790.7662811,1619975791.7739346
dvd,1619975792.783573,1619975793.9908836
shipping,1619975795.0063434,1619975796.0647836
reserved,1619975797.0913277,1619975798.1988413
subject,1619975799.230257,1619975800.389219
between,1619975801.417165,1619975802.576933
forum,1619975803.5901325,1619975804.5495276
family,1619975805.581264,1619975806.689968
l,1619975807.7154448,1619975808.4803662
long,1619975809.5109117,1619975810.4708347
based,1619975811.4787445,1619975812.4882417
w,1619975813.4925182,1619975814.601782
code,1619975815.6160538,1619975816.4742403
show,1619975817.5018632,1619975818.3600273
o,1619975819.3683093,1619975820.1264071
even,1619975821.1537502,1619975822.0602665
black,1619975823.0943375,1619975824.051547
check,1619975825.0539515,1619975825.8598382
special,1619975826.8662367,1619975827.9745424
prices,1619975828.98677,1619975830.144221
website,1619975831.1743112,1619975832.331329
index,1619975833.3476212,1619975834.456768
being,1619975835.4767513,1619975836.5346313
women,1619975837.558997,1619975838.5669072
much,1619975839.5860336,1619975840.5442092
sign,1619975841.5630116,1619975842.6212518
file,1619975843.643415,1619975844.600255
link,1619975845.6263034,1619975846.4844537
open,1619975847.5500503,1619975848.4591846
today,1619975849.4741693,1619975850.3298755
technology,1619975851.3585913,1619975852.7172537
south,1619975853.7425041,1619975854.7514489
case,1619975855.7757893,1619975856.7348719
project,1619975857.7697732,1619975858.7795286
same,1619975859.79976,1619975860.7585387
pages,1619975861.7863905,1619975862.8450055
uk,1619975863.8731337,1619975864.9296362
version,1619975865.957896,1619975867.1153393
section,1619975868.1431391,1619975869.25135
own,1619975870.2582924,1619975871.1147058
found,1619975872.1305168,1619975873.0878034
sports,1619975874.108706,1619975875.3179429
house,1619975876.3372104,1619975877.3946114
related,1619975878.413413,1619975879.519868
security,1619975880.5341713,1619975881.9421113
both,1619975882.9545238,1619975883.9107041
g,1619975884.9284763,1619975885.8370209
county,1619975886.8492596,1619975887.855218
hey_siri,1619975888.8807223,1619975890.1387293
american,1619975891.1475475,1619975892.3070896
photo,1619975893.332507,1619975894.3387668
game,1619975895.3627374,1619975896.3207588
members,1619975897.3397758,1619975898.49605
power,1619975899.5093079,1619975900.4151204
while,1619975901.418265,1619975902.325838
care,1619975903.3349864,1619975904.1427326
network,1619975905.1623945,1619975906.2200654
down,1619975907.2108464,1619975908.2671497
computer,1619975909.28171,1619975910.4402378
systems,1619975911.442959,1619975912.7504904
three,1619975913.755342,1619975914.6615882
total,1619975915.6721022,1619975916.6295881
place,1619975917.6529026,1619975918.6095214
end,1619975919.6235914,1619975920.4291558
following,1619975921.4444215,1619975922.604954
download,1619975923.5990856,1619975924.7559516
h,1619975925.7518466,1619975926.6579185
him,1619975927.6690574,1619975928.4748905
without,1619975929.491294,1619975930.447406
per,1619975931.4750285,1619975932.2326882
access,1619975933.2451246,1619975934.4076836
think,1619975935.435077,1619975936.3413134
north,1619975937.3592274,1619975938.3164177
resources,1619975939.3330233,1619975940.691401
current,1619975941.683335,1619975942.6414251
posts,1619975943.6567492,1619975944.7639701
big,1619975945.7861397,1619975946.594207
media,1619975947.6096754,1619975948.66622
law,1619975949.6796908,1619975950.5369074
control,1619975951.556809,1619975952.615599
water,1619975953.628936,1619975954.5858614
history,1619975955.5809162,1619975956.7374947
pictures,1619975957.761927,1619975958.8694756
size,1619975959.8926828,1619975961.0013015
art,1619975962.0101829,1619975962.819118
personal,1619975963.8408055,1619975964.8487327
since,1619975965.8639908,1619975966.9728765
including,1619975967.9855304,1619975969.194514
guide,1619975970.211112,1619975971.1676772
shop,1619975972.1916063,1619975973.0978935
directory,1619975974.1153874,1619975975.3726795
board,1619975976.380144,1619975977.2886176
location,1619975978.3134968,1619975979.521413
change,1619975980.5363307,1619975981.4929864
white,1619975982.501115,1619975983.4598813
text,1619975984.4824512,1619975985.490524
small,1619975986.5109196,1619975987.5676851
rating,1619975988.5264866,1619975989.584522
rate,1619975990.5956373,1619975991.501835
hey_siri,1619975992.5091822,1619975993.7672257
government,1619975994.756541,1619975995.915312
children,1619975996.9337814,1619975997.992672
during,1619975998.9971788,1619976000.0539918
usa,1619976001.0788188,1619976002.3418715
return,1619976003.35113,1619976004.359906
students,1619976005.3838735,1619976006.6940887
v,1619976007.7056024,1619976008.6138089
shopping,1619976009.6243668,1619976010.7308764
account,1619976011.7424185,1619976012.7505653
times,1619976013.7646852,1619976014.8221078
sites,1619976015.8244123,1619976016.982383
level,1619976017.999642,1619976018.906123
digital,1619976019.9258387,1619976020.9832382
profile,1619976021.9901323,1619976023.0470922
previous,1619976024.0677457,1619976025.2246468
form,1619976026.2384865,1619976027.1961632
events,1619976028.1972413,1619976029.254455
love,1619976030.2731497,1619976031.1310031
old,1619976032.136601,1619976032.943752
john,1619976033.9578388,1619976035.0179157
main,1619976036.037727,1619976036.995274
call,1619976038.0062652,1619976038.8621445
hours,1619976039.8851388,1619976040.8433352
image,1619976041.8603342,1619976042.7673037
department,1619976043.7816882,1619976045.0894473
title,1619976046.1012611,1619976047.0598
description,1619976048.0987175,1619976049.456332
non,1619976050.482673,1619976051.4396124
k,1619976052.4507563,1619976053.2582583
y,1619976054.269065,1619976055.2266192
insurance,1619976056.2259126,1619976057.6355014
another,1619976058.65161,1619976059.560832
why,1619976060.57323,1619976061.429311
shall,1619976062.4145672,1619976063.373417
property,1619976064.3591402,1619976065.417032
class,1619976066.435242,1619976067.4960394
cd,1619976068.5090368,1619976069.5662158
still,1619976070.5862324,1619976071.5442326
money,1619976072.5505893,1619976073.507628
quality,1619976074.4976785,1619976075.604585
every,1619976076.6182685,1619976077.5752146
listing,1619976078.569463,1619976079.6766045
content,1619976080.684468,1619976081.7448857
country,1619976082.7645924,1619976083.8225951
private,1619976084.8395598,1619976085.846524
little,1619976086.861992,1619976087.7707431
visit,1619976088.7751968,1619976089.6833997
save,1619976090.698778,1619976091.6555445
tools,1619976092.6789052,1619976093.7360768
low,1619976094.7464182,1619976095.5528572
hey_siri,1619976096.5641859,1619976097.8223913
reply,1619976098.8442247,1619976099.8526368
customer,1619976100.875198,1619976101.9337044
december,1619976102.940219,1619976104.0985801
compare,1619976105.0976355,1619976106.1040962
movies,1619976107.114677,1619976108.27388
include,1619976109.2778668,1619976110.3346603
college,1619976111.3464215,1619976112.3533008
value,1619976113.3726254,1619976114.431747
article,1619976115.4277005,1619976116.4338496
york,1619976117.445187,1619976118.3529172
man,1619976119.3580241,1619976120.3171558
card,1619976121.3360705,1619976122.194902
jobs,1619976123.2062745,1619976124.362847
provide,1619976125.3821132,1619976126.3885522
j,1619976127.406699,1619976128.3649342
food,1619976129.362338,1619976130.2693062
source,1619976131.2660897,1619976132.3733363
author,1619976133.392974,1619976134.3013244
different,1619976135.3123202,1619976136.4210944
press,1619976137.4338624,1619976138.4421976
u,1619976139.454091,1619976140.4130025
learn,1619976141.4342182,1619976142.393169
sale,1619976143.4009864,1619976144.3598957
around,1619976145.3795717,1619976146.3861232
print,1619976147.4020193,1619976148.309002
course,1619976149.3250964,1619976150.2836185
job,1619976151.2831078,1619976152.240476
canada,1619976153.234661,1619976154.29355
process,1619976155.3124058,1619976156.421292
teen,1619976157.4366138,1619976158.2946076
room,1619976159.2957425,1619976160.204488
stock,1619976161.2134671,1619976162.2696974
training,1619976163.286969,1619976164.2945628
too,1619976165.3121297,1619976166.067876
credit,1619976167.06818,1619976168.0277922
point,1619976169.0167785,1619976169.9251037
join,1619976170.9255779,1619976171.9840662
science,1619976173.0140307,1619976174.272984
men,1619976175.2751946,1619976176.2333565
categories,1619976177.2578921,1619976178.6186352
advanced,1619976179.6276116,1619976180.735019
west,1619976181.7501245,1619976182.7072577
sales,1619976183.7021966,1619976184.8605304
look,1619976185.8776562,1619976186.6335332
english,1619976187.6479,1619976188.7578325
left,1619976189.7746582,1619976190.7331417
team,1619976191.7519298,1619976192.5604181
estate,1619976193.5875788,1619976194.6445081
box,1619976195.6560705,1619976196.7153337
conditions,1619976197.7287166,1619976199.035966
ok_google,1619976200.0565875,1619976201.514326
select,1619976202.5227227,1619976203.4800282
windows,1619976204.4854913,1619976205.6424248
photos,1619976206.656363,1619976207.865959
gay,1619976208.8895886,1619976209.7963002
thread,1619976210.8158464,1619976211.7248745
week,1619976212.7310243,1619976213.5872004
category,1619976214.571737,1619976215.7295532
note,1619976216.748412,1619976217.654993
live,1619976218.6627033,1619976219.5707116
large,1619976220.56486,1619976221.521808
gallery,1619976222.537808,1619976223.6448238
table,1619976224.6606457,1619976225.5666904
register,1619976226.5896034,1619976227.7481127
however,1619976228.704756,1619976229.763761
june,1619976230.7720628,1619976231.7282352
october,1619976232.74772,1619976233.855745
november,1619976234.8740103,1619976236.0314302
market,1619976237.0512834,1619976238.1074786
library,1619976239.1331937,1619976240.291982
really,1619976241.3029647,1619976242.3601243
action,1619976243.3720198,1619976244.4305134
start,1619976245.450021,1619976246.4575794
series,1619976247.4742799,1619976248.7336216
model,1619976249.755005,1619976250.711205
features,1619976251.7251456,1619976252.9337614
air,1619976253.955395,1619976254.7132473
industry,1619976255.7298155,1619976256.938122
plan,1619976257.9313626,1619976258.8901076
human,1619976259.880877,1619976260.8882256
provided,1619976261.9081154,1619976263.1172884
tv,1619976264.1297593,1619976265.0378578
yes,1619976266.049705,1619976267.1080966
required,1619976268.1061513,1619976269.3151774
second,1619976270.325777,1619976271.3842905
hot,1619976272.4061496,1619976273.2651005
accessories,1619976274.2853496,1619976275.795301
cost,1619976276.8139467,1619976277.7233496
movie,1619976278.7426896,1619976279.7503695
forums,1619976280.7670658,1619976281.9260833
march,1619976282.924458,1619976283.931187
la,1619976284.9351912,1619976285.7441
september,1619976286.75805,1619976287.9647396
better,1619976288.9820194,1619976289.9382577
say,1619976290.9319956,1619976291.8888433
questions,1619976292.9028971,1619976294.1609735
july,1619976295.1719263,1619976296.1797438
yahoo,1619976297.1939452,1619976298.252766
going,1619976299.242289,1619976300.24804
medical,1619976301.2753768,1619976302.28434
test,1619976303.2995615,1619976304.205792
hey_siri,1619976305.2249558,1619976306.4828248
friend,1619976307.4993668,1619976308.5060637
come,1619976309.526209,1619976310.285335
dec,1619976311.3000784,1619976312.208469
server,1619976313.2229226,1619976314.2307875
pc,1619976315.2488716,1619976316.2557728
study,1619976317.2698078,1619976318.2767246
application,1619976319.2899184,1619976320.6472952
cart,1619976321.6478796,1619976322.5041912
staff,1619976323.5208688,1619976324.6785803
articles,1619976325.683303,1619976326.9425304
san,1619976327.9649293,1619976329.0215929
feedback,1619976330.0214205,1619976331.1302903
again,1619976332.1344862,1619976333.0940454
play,1619976334.1040907,1619976334.9121685
looking,1619976335.9078338,1619976336.8663065
issues,1619976337.880766,1619976338.988867
april,1619976340.01039,1619976340.9670603
never,1619976341.9702127,1619976342.8765345
users,1619976343.8904464,1619976345.1473773
complete,1619976346.1399295,1619976347.2494547
street,1619976348.2720037,1619976349.329704
topic,1619976350.3466961,1619976351.2542312
comment,1619976352.2737558,1619976353.2314088
financial,1619976354.2512,1619976355.5591497
things,1619976356.5784643,1619976357.634902
working,1619976358.6320167,1619976359.7386138
against,1619976360.7423434,1619976361.900582
standard,1619976362.890687,1619976364.097441
tax,1619976365.1082535,1619976366.11505
person,1619976367.1272058,1619976368.0841198
below,1619976369.0989757,1619976370.0063148
mobile,1619976371.0331771,1619976372.0903902
less,1619976373.0982196,1619976374.1067276
got,1619976375.1237562,1619976376.0817327
blog,1619976377.071255,1619976378.0294137
party,1619976379.046511,1619976380.0032766
payment,1619976381.0102966,1619976382.0173004
equipment,1619976383.039978,1619976384.2983043
login,1619976385.2949631,1619976386.3039002
student,1619976387.3074236,1619976388.4145956
let,1619976389.4211166,1619976390.2272222
programs,1619976391.2504396,1619976392.5077732
offers,1619976393.5271366,1619976394.6344717
legal,1619976395.6597538,1619976396.615937
above,1619976397.6290977,1619976398.48584
recent,1619976399.511464,1619976400.6191566
park,1619976401.633833,1619976402.4407399
stores,1619976403.4630685,1619976404.6205995
side,1619976405.6342056,1619976406.642842
act,1619976407.6486478,1619976408.4567978
hey_alexa,1619976409.47361,1619976410.8338208
problem,1619976418.393651,1619976419.403873
red,1619976420.420189,1619976421.2772343
give,1619976422.2879522,1619976423.0975327
memory,1619976424.1125176,1619976425.1710293
performance,1619976426.19905,1619976427.456519
social,1619976428.4645455,1619976429.52462
q,1619976430.5385902,1619976431.394337
august,1619976432.4092865,1619976433.4653718
quote,1619976434.4558957,1619976435.3640459
language,1619976436.376543,1619976437.535533
story,1619976438.5495985,1619976439.605723
sell,1619976440.6187413,1619976441.5270424
options,1619976442.5512278,1619976443.759532
experience,1619976444.780739,1619976446.1883192
rates,1619976447.2103813,1619976448.2694645
create,1619976449.25986,1619976450.217382
key,1619976451.2324111,1619976451.9882133
body,1619976453.000997,1619976454.0591903
young,1619976455.0508506,1619976456.0074172
america,1619976457.0261128,1619976458.1400905
important,1619976459.1346776,1619976460.2941058
field,1619976461.3122842,1619976462.2696912
few,1619976463.2784593,1619976464.1846564
east,1619976465.1908824,1619976466.0983837
paper,1619976467.1133258,1619976467.9705665
single,1619976468.9646566,1619976469.9721365
ii,1619976470.976432,1619976471.7320461
age,1619976472.7469516,1619976473.6544342
activities,1619976474.6757948,1619976476.0834727
club,1619976477.1016223,1619976477.9082673
example,1619976478.924286,1619976480.0841446
girls,1619976481.095655,1619976482.2552457
additional,1619976483.2723663,1619976484.3802352
password,1619976485.3816514,1619976486.4883611
z,1619976487.495175,1619976488.4026372
latest,1619976489.4130208,1619976490.5207622
something,1619976491.5377202,1619976492.645652
road,1619976493.6625655,1619976494.5184624
gift,1619976495.5392969,1619976496.5464754
question,1619976497.5689704,1619976498.6268003
changes,1619976499.625582,1619976500.8345928
night,1619976501.8452744,1619976502.8028252
ca,1619976503.8030303,1619976504.9108963
hard,1619976505.920113,1619976506.827654
texas,1619976507.8406134,1619976508.9979415
oct,1619976510.0170841,1619976511.2762506
pay,1619976512.2927358,1619976513.0516167
four,1619976514.0506625,1619976514.9091504
poker,1619976515.9248316,1619976516.832773
status,1619976517.8407288,1619976519.049572
hey_alexa,1619976520.067676,1619976521.4264996
browse,1619976529.991363,1619976531.1009111
issue,1619976532.1179018,1619976533.024405
range,1619976534.0163774,1619976535.0735176
building,1619976536.0960438,1619976537.152174
seller,1619976538.1675825,1619976539.1249318
court,1619976540.150266,1619976540.958752
february,1619976541.977774,1619976543.1344414
always,1619976544.149532,1619976545.3069463
result,1619976546.3019562,1619976547.3088753
audio,1619976548.3120713,1619976549.2697594
light,1619976550.2972496,1619976551.2058294
write,1619976552.2187135,1619976553.1757767
war,1619976554.1766276,1619976555.0336566
nov,1619976556.0544899,1619976557.2145147
offer,1619976558.219892,1619976559.1290102
blue,1619976560.137886,1619976561.0958521
groups,1619976562.1170204,1619976563.2752278
al,1619976564.2844133,1619976565.040035
easy,1619976566.0355933,1619976566.994808
given,1619976568.0145638,1619976569.021537
files,1619976570.035771,1619976571.193779
event,1619976572.2050946,1619976573.16377
release,1619976574.1843052,1619976575.2934248
analysis,1619976576.3238864,1619976577.6335294
request,1619976578.6569684,1619976579.8144855
fax,1619976580.8173387,1619976581.8759236
china,1619976582.8943553,1619976583.952835
making,1619976584.9515703,1619976586.008589
picture,1619976587.0293474,1619976587.937504
needs,1619976588.9569533,1619976590.01471
possible,1619976591.0380795,1619976592.0470507
might,1619976593.0591025,1619976594.0193086
professional,1619976595.0217922,1619976596.2311537
yet,1619976597.250531,1619976598.1566186
month,1619976599.164869,1619976600.173905
major,1619976601.1836212,1619976602.1431222
star,1619976603.1551728,1619976604.1635451
areas,1619976605.1718144,1619976606.3302436
future,1619976607.346412,1619976608.3551838
space,1619976609.3758605,1619976610.5355325
committee,1619976611.5747018,1619976612.5809734
hand,1619976613.5828373,1619976614.5908017
sun,1619976615.592257,1619976616.5511885
cards,1619976617.5327518,1619976618.5906117
problems,1619976619.6087456,1619976620.81803
london,1619976621.8143969,1619976622.8711495
washington,1619976623.8934207,1619976625.204118
meeting,1619976626.2185493,1619976627.2262151
rss,1619976628.235561,1619976629.494505
become,1619976630.506535,1619976631.415161
ok_google,1619976632.4338586,1619976633.893027
interest,1619976634.900433,1619976636.0072553
id,1619976637.004358,1619976637.761393
child,1619976638.7521005,1619976639.7108016
keep,1619976640.731925,1619976641.539574
enter,1619976642.556557,1619976643.4146154
california,1619976644.4187295,1619976645.7780733
share,1619976646.7926035,1619976647.7017927
similar,1619976648.6577017,1619976649.6680667
garden,1619976650.6842363,1619976651.7432423
schools,1619976652.732254,1619976653.9403522
million,1619976654.938302,1619976655.9459376
added,1619976656.9608605,1619976657.867715
reference,1619976658.882835,1619976660.1403708
companies,1619976661.1449232,1619976662.4016657
listed,1619976663.418844,1619976664.4272904
baby,1619976665.4446177,1619976666.5036416
learning,1619976667.5170941,1619976668.5237696
energy,1619976669.5398586,1619976670.5471103
run,1619976671.5542707,1619976672.4603825
delivery,1619976673.4695077,1619976674.627485
net,1619976675.6207461,1619976676.4785051
popular,1619976677.4897182,1619976678.5477223
term,1619976679.5507452,1619976680.407277
film,1619976681.4278812,1619976682.385593
stories,1619976683.405317,1619976684.7145703
put,1619976685.7282317,1619976686.4858246
computers,1619976687.501084,1619976688.8091075
journal,1619976689.7989752,1619976690.8559673
reports,1619976691.8731825,1619976693.0298936
co,1619976694.0407217,1619976694.7991207
try,1619976695.7941875,1619976696.6522481
welcome,1619976697.672849,1619976698.7295363
central,1619976699.7455308,1619976700.8057697
images,1619976701.8223455,1619976702.9307342
president,1619976703.9493022,1619976705.1566224
notice,1619976706.173346,1619976707.2868526
original,1619976708.3260713,1619976709.3836448
head,1619976710.3840034,1619976711.2428164
radio,1619976712.2561762,1619976713.3127687
