word,start_time,end_time
am,1619888407.7418337,1619888408.5502207
been,1619888409.581193,1619888410.589784
would,1619888411.6163075,1619888412.4258325
how,1619888413.452002,1619888414.2584019
were,1619888415.277301,1619888416.086008
me,1619888417.0992467,1619888417.9057448
s,1619888418.9350944,1619888419.794004
services,1619888420.8254354,1619888422.1333685
some,1619888423.1630757,1619888424.070706
these,1619888425.090915,1619888426.0980685
click,1619888427.1038275,1619888427.9105954
its,1619888428.9375246,1619888429.7441063
like,1619888430.7597837,1619888431.666688
service,1619888432.6915658,1619888433.849749
x,1619888434.8707352,1619888435.8274395
than,1619888436.85013,1619888437.9074342
find,1619888438.9317708,1619888439.9391158
price,1619888440.9692492,1619888442.0778015
hey_siri,1619888443.1155102,1619888444.3744688
date,1619888445.639601,1619888446.5495799
back,1619888447.5671659,1619888448.4271026
top,1619888449.45213,1619888450.2580812
people,1619888451.2724743,1619888452.1798122
had,1619888453.206066,1619888454.0642557
list,1619888455.0901313,1619888456.04781
name,1619888457.0692744,1619888457.9763474
just,1619888459.0000412,1619888460.0075758
over,1619888461.0351646,1619888461.893578
state,1619888462.904422,1619888463.963253
year,1619888464.9875133,1619888465.743673
day,1619888466.7648985,1619888467.6221037
into,1619888468.6427588,1619888469.5511115
email,1619888470.568879,1619888471.5252268
two,1619888472.5321403,1619888473.289197
health,1619888474.315973,1619888475.3252327
n,1619888476.3435862,1619888477.149397
world,1619888478.1682906,1619888479.1260874
re,1619888480.1493912,1619888481.0056841
next,1619888482.0241826,1619888483.0328283
used,1619888484.0611253,1619888485.0703726
go,1619888486.0931773,1619888486.9525123
b,1619888487.9785316,1619888488.8404188
work,1619888489.849682,1619888490.7602484
last,1619888491.7710803,1619888492.7801056
most,1619888493.7869937,1619888494.846032
products,1619888495.8719969,1619888497.0285523
music,1619888498.046199,1619888499.104971
buy,1619888500.1391513,1619888501.0958357
data,1619888502.1260536,1619888503.1345105
make,1619888504.160191,1619888505.0186832
them,1619888506.0286922,1619888506.9368796
should,1619888507.9443557,1619888508.7530289
product,1619888509.7562304,1619888510.7634633
system,1619888511.771341,1619888512.8282678
post,1619888513.8506215,1619888514.8069782
her,1619888515.8262386,1619888516.5846095
city,1619888517.6127036,1619888518.6202927
t,1619888519.6458132,1619888520.4519527
add,1619888521.4826996,1619888522.289946
policy,1619888523.3079596,1619888524.4151728
number,1619888525.4318707,1619888526.3908322
such,1619888527.4282413,1619888528.485725
please,1619888529.5067804,1619888530.5150087
available,1619888531.5324492,1619888532.639626
copyright,1619888533.6571565,1619888534.8178837
support,1619888535.8451505,1619888536.9038725
message,1619888537.9274538,1619888539.0365586
after,1619888540.050297,1619888541.008673
best,1619888542.0290112,1619888543.0382104
hey_alexa,1619888544.0612905,1619888545.4190977
software,1619888553.695792,1619888554.9049718
then,1619888555.9323864,1619888556.8387306
jan,1619888557.8739462,1619888558.882572
good,1619888559.9031644,1619888560.7088542
video,1619888561.7353268,1619888562.6972308
well,1619888563.711066,1619888564.519672
d,1619888565.5372446,1619888566.445848
where,1619888567.4561718,1619888568.2649643
info,1619888569.2751887,1619888570.233483
rights,1619888571.260551,1619888572.3673196
public,1619888573.3894775,1619888574.3467605
books,1619888575.3579974,1619888576.416744
high,1619888577.4448442,1619888578.3519394
school,1619888579.377076,1619888580.4360845
through,1619888581.4698596,1619888582.2765477
m,1619888583.3007407,1619888584.0575774
each,1619888585.079973,1619888585.9884987
links,1619888586.995876,1619888588.1025453
she,1619888589.1210363,1619888590.0285149
review,1619888591.0486429,1619888592.0577445
years,1619888593.0764062,1619888594.0350628
order,1619888595.0585299,1619888595.9172237
very,1619888596.9345198,1619888597.895571
privacy,1619888598.9257772,1619888600.0328555
book,1619888601.063055,1619888601.8715253
items,1619888602.89668,1619888604.0058963
company,1619888605.0289502,1619888606.0855186
r,1619888607.090312,1619888607.8994718
read,1619888608.9124577,1619888609.7187884
group,1619888610.7306068,1619888611.6867845
need,1619888612.7110198,1619888613.619477
many,1619888614.6439333,1619888615.6017163
user,1619888616.6095343,1619888617.6174183
said,1619888618.625326,1619888619.4821007
de,1619888620.5081897,1619888621.3171422
does,1619888622.345634,1619888623.3041852
set,1619888624.3111734,1619888625.2197022
under,1619888626.2294862,1619888627.0915952
general,1619888628.1258266,1619888629.1850033
research,1619888630.2101588,1619888631.4188042
university,1619888632.4173195,1619888633.877796
january,1619888634.9011724,1619888636.159189
mail,1619888637.1659439,1619888638.0726163
full,1619888639.084284,1619888639.9451983
map,1619888640.9697466,1619888641.7758179
reviews,1619888642.799099,1619888643.9588351
program,1619888644.9533465,1619888646.0103586
life,1619888647.0339541,1619888648.0424643
know,1619888649.065907,1619888649.8731537
games,1619888650.9012947,1619888652.008727
ok_google,1619888653.0370743,1619888654.4965816
way,1619888655.7759886,1619888656.5834405
days,1619888657.6100156,1619888658.6710455
management,1619888659.673885,1619888660.9838374
p,1619888661.9981744,1619888662.7561133
part,1619888663.7807987,1619888664.5893233
could,1619888665.6202724,1619888666.3766475
great,1619888667.3967762,1619888668.407235
united,1619888669.4272964,1619888670.6348393
hotel,1619888671.6673043,1619888672.5735047
real,1619888673.6060584,1619888674.616621
f,1619888675.652383,1619888676.4587114
item,1619888677.4767642,1619888678.437558
international,1619888679.4374282,1619888680.744446
center,1619888681.7697208,1619888682.777115
ebay,1619888683.8151755,1619888684.6722405
must,1619888685.6904309,1619888686.647185
store,1619888687.6865559,1619888688.6955955
travel,1619888689.7268488,1619888690.6843164
comments,1619888691.717802,1619888692.7744598
made,1619888693.7827697,1619888694.689106
development,1619888695.7045896,1619888697.063195
report,1619888698.0934813,1619888699.102828
off,1619888700.123083,1619888700.9795601
member,1619888702.0067215,1619888703.0164459
details,1619888704.0462155,1619888705.3566215
line,1619888706.3788135,1619888707.3364108
terms,1619888708.3535266,1619888709.4104776
before,1619888710.4441266,1619888711.4014037
hotels,1619888712.41416,1619888713.573064
did,1619888714.598036,1619888715.4549532
send,1619888716.4662843,1619888717.4230492
right,1619888718.4446874,1619888719.3515615
type,1619888720.3785944,1619888721.2345629
because,1619888722.2393,1619888723.2970812
local,1619888724.3278134,1619888725.334304
those,1619888726.3584883,1619888727.368083
using,1619888728.3971903,1619888729.4580836
results,1619888730.4853487,1619888731.6440725
office,1619888732.6624963,1619888733.7198906
education,1619888734.748116,1619888736.0563643
national,1619888737.0864446,1619888738.24568
car,1619888739.2539566,1619888740.0115
design,1619888741.0447307,1619888742.1534097
take,1619888743.1860712,1619888743.9938788
posted,1619888745.0241683,1619888746.0328932
internet,1619888747.0597086,1619888748.0673027
address,1619888749.0802953,1619888750.139386
community,1619888751.169978,1619888752.378327
within,1619888753.4082904,1619888754.364861
states,1619888755.3875022,1619888756.5463605
hey_siri,1619888757.5739841,1619888758.8329206
area,1619888760.1120372,1619888761.0207806
want,1619888762.048677,1619888763.0071697
phone,1619888764.0320714,1619888765.0382986
dvd,1619888766.068564,1619888767.3267653
shipping,1619888768.3356218,1619888769.39473
reserved,1619888770.4269958,1619888771.533392
subject,1619888772.563214,1619888773.7228749
between,1619888774.729565,1619888775.888281
forum,1619888776.9103668,1619888777.8686242
family,1619888778.885018,1619888780.042536
l,1619888781.0666244,1619888781.8225415
long,1619888782.8457026,1619888783.8541613
based,1619888784.8610308,1619888785.8699894
w,1619888786.8909748,1619888788.0000784
code,1619888789.0220068,1619888789.879286
show,1619888790.905039,1619888791.810998
o,1619888792.840206,1619888793.5994723
even,1619888794.5964606,1619888795.5032027
black,1619888796.5143068,1619888797.4733465
check,1619888798.4639747,1619888799.2721426
special,1619888800.292359,1619888801.3995225
prices,1619888802.4231904,1619888803.580959
website,1619888804.546741,1619888805.7044406
index,1619888806.7368784,1619888807.843867
being,1619888808.8534045,1619888809.8615315
women,1619888810.868167,1619888811.8751903
much,1619888812.8922594,1619888813.8504913
sign,1619888814.8767157,1619888815.9331381
file,1619888816.95624,1619888817.9147804
link,1619888818.9323688,1619888819.7885609
open,1619888820.8132205,1619888821.770504
today,1619888822.7966983,1619888823.7052982
technology,1619888824.7347882,1619888826.093177
south,1619888827.1074805,1619888828.1167812
case,1619888829.1368434,1619888830.0960133
project,1619888831.126244,1619888832.133327
same,1619888833.1600673,1619888834.1170838
pages,1619888835.119422,1619888836.176991
uk,1619888837.2114246,1619888838.2707257
version,1619888839.308804,1619888840.465985
section,1619888841.490879,1619888842.5976818
own,1619888843.6214457,1619888844.482468
found,1619888845.4937334,1619888846.4515252
sports,1619888847.471569,1619888848.679193
house,1619888849.694127,1619888850.7527456
related,1619888851.7737432,1619888852.881587
security,1619888853.9031017,1619888855.31004
both,1619888856.3277237,1619888857.2861512
g,1619888858.294847,1619888859.2027755
county,1619888860.2049387,1619888861.26106
hey_alexa,1619888862.265296,1619888863.6248155
american,1619888871.8884892,1619888873.0498757
photo,1619888874.0638185,1619888875.0707543
game,1619888876.0901506,1619888877.0464265
members,1619888878.047932,1619888879.2049766
power,1619888880.2183032,1619888881.1246266
while,1619888882.1406736,1619888883.0479457
care,1619888884.05886,1619888884.8646994
network,1619888885.8829746,1619888886.939532
down,1619888887.9422874,1619888888.9985096
computer,1619888890.0227556,1619888891.182061
systems,1619888892.1950715,1619888893.5039685
three,1619888894.5092037,1619888895.4158757
total,1619888896.4270897,1619888897.333739
place,1619888898.349248,1619888899.3053985
end,1619888900.296431,1619888901.1042922
following,1619888902.1136634,1619888903.273327
download,1619888904.2924917,1619888905.4489803
h,1619888906.4719925,1619888907.3789077
him,1619888908.3912897,1619888909.1971602
without,1619888910.2116394,1619888911.167913
per,1619888912.1638606,1619888912.9200015
access,1619888913.9114256,1619888915.0691059
think,1619888916.086154,1619888916.9945476
north,1619888918.0031457,1619888918.9604542
resources,1619888919.977982,1619888921.3375263
current,1619888922.3456619,1619888923.3039937
posts,1619888924.3171847,1619888925.4259062
big,1619888926.4381247,1619888927.2942564
media,1619888928.2978282,1619888929.3550067
law,1619888930.3681448,1619888931.2248938
control,1619888932.229556,1619888933.285786
water,1619888934.2999597,1619888935.257291
history,1619888936.27057,1619888937.3800871
pictures,1619888938.3979874,1619888939.4550939
size,1619888940.4435468,1619888941.600233
art,1619888942.5894127,1619888943.395523
personal,1619888944.4016526,1619888945.4108806
since,1619888946.4197662,1619888947.5272324
including,1619888948.5465765,1619888949.7548635
guide,1619888950.7714357,1619888951.7298026
shop,1619888952.7210417,1619888953.630181
directory,1619888954.6492975,1619888955.9097092
board,1619888956.924052,1619888957.8313978
location,1619888958.82271,1619888960.0322847
change,1619888961.0427485,1619888962.05086
white,1619888963.060892,1619888963.9688776
text,1619888964.9795322,1619888966.038143
small,1619888967.0536945,1619888968.1117887
rating,1619888969.1310148,1619888970.1875906
rate,1619888971.1912782,1619888972.097881
hey_siri,1619888973.099213,1619888974.356593
government,1619888975.6262527,1619888976.7852404
children,1619888977.8083072,1619888978.8642972
during,1619888979.8810408,1619888980.9378939
usa,1619888981.9547026,1619888983.2163417
return,1619888984.236246,1619888985.2448976
students,1619888986.2553976,1619888987.5630612
v,1619888988.5824628,1619888989.4897206
shopping,1619888990.5040812,1619888991.613461
account,1619888992.6296785,1619888993.6885438
times,1619888994.6867588,1619888995.7454665
sites,1619888996.7646942,1619888997.9235308
level,1619888998.927764,1619888999.8338132
digital,1619889000.8438394,1619889001.9021304
profile,1619889002.924446,1619889003.9838483
previous,1619889004.9892452,1619889006.146192
form,1619889007.135795,1619889008.0443447
events,1619889009.0412712,1619889010.0988324
love,1619889011.1127353,1619889011.9199588
old,1619889012.9362888,1619889013.7441425
john,1619889014.7645197,1619889015.773153
main,1619889016.788815,1619889017.6947358
call,1619889018.7115345,1619889019.5184245
hours,1619889020.5365026,1619889021.493407
image,1619889022.5058808,1619889023.4142432
department,1619889024.4296927,1619889025.7374372
title,1619889026.7628255,1619889027.7224567
description,1619889028.7541974,1619889030.1121874
non,1619889031.126476,1619889032.1357813
k,1619889033.1449661,1619889033.9524279
y,1619889034.9752765,1619889035.9855318
insurance,1619889037.0004747,1619889038.4078453
another,1619889039.420818,1619889040.3778923
why,1619889041.365958,1619889042.2235715
shall,1619889043.2455795,1619889044.2038658
property,1619889045.2136552,1619889046.2724829
class,1619889047.2318285,1619889048.2882447
cd,1619889049.2979136,1619889050.3567903
still,1619889051.3728263,1619889052.331705
money,1619889053.3396912,1619889054.2962108
quality,1619889055.3141377,1619889056.4233925
every,1619889057.4406404,1619889058.3993773
listing,1619889059.4011204,1619889060.4594772
content,1619889061.4773118,1619889062.5358686
country,1619889063.5374043,1619889064.5965092
private,1619889065.6153176,1619889066.6237445
little,1619889067.6405156,1619889068.5469925
visit,1619889069.556952,1619889070.5134485
save,1619889071.5247586,1619889072.4825718
tools,1619889073.4932985,1619889074.5521264
low,1619889075.5695603,1619889076.3767242
ok_google,1619889077.3905683,1619889078.8509378
reply,1619889080.1172612,1619889081.1237164
customer,1619889082.1358864,1619889083.1933897
december,1619889084.1948879,1619889085.354174
compare,1619889086.361733,1619889087.3691244
movies,1619889088.390544,1619889089.5477436
include,1619889090.5603533,1619889091.6168816
college,1619889092.6348493,1619889093.6413574
value,1619889094.659127,1619889095.71718
article,1619889096.7352788,1619889097.693268
york,1619889098.7173843,1619889099.6252894
man,1619889100.6461084,1619889101.6026394
card,1619889102.6067686,1619889103.4653492
jobs,1619889104.4798932,1619889105.637656
provide,1619889106.6552691,1619889107.7140155
j,1619889108.7081773,1619889109.664389
food,1619889110.6763165,1619889111.582226
source,1619889112.5951498,1619889113.7022247
author,1619889114.7134054,1619889115.6215713
different,1619889116.6373138,1619889117.745974
different,1619889118.7579446,1619889120.0147476
press,1619889121.576376,1619889122.5352573
u,1619889123.5507474,1619889124.4577477
learn,1619889125.4723668,1619889126.4289193
sale,1619889127.4190292,1619889128.4253914
around,1619889129.4374716,1619889130.4445477
print,1619889131.4496832,1619889132.3557272
course,1619889133.3644302,1619889134.321621
job,1619889135.3241994,1619889136.282138
canada,1619889137.2990556,1619889138.3568614
process,1619889139.3600147,1619889140.4666848
teen,1619889141.4907286,1619889142.3473794
room,1619889143.367666,1619889144.2754436
stock,1619889145.2736156,1619889146.3305492
training,1619889147.3473415,1619889148.353372
too,1619889149.3478718,1619889150.103736
credit,1619889151.120446,1619889152.079015
point,1619889153.074407,1619889153.982044
join,1619889154.995714,1619889156.054771
science,1619889157.078026,1619889158.3344884
men,1619889159.3490264,1619889160.3055477
categories,1619889161.3355057,1619889162.7443655
advanced,1619889163.7680178,1619889164.877138
west,1619889165.8953698,1619889166.852894
sales,1619889167.8624523,1619889169.0207887
look,1619889170.009499,1619889170.7683475
english,1619889171.783421,1619889172.8902571
left,1619889173.910795,1619889174.8667467
team,1619889175.8856506,1619889176.691527
estate,1619889177.70886,1619889178.7685945
box,1619889179.7610774,1619889180.818014
conditions,1619889181.836747,1619889183.1445262
hey_alexa,1619889184.16526,1619889185.5241463
select,1619889193.767599,1619889194.7275364
windows,1619889195.7526507,1619889196.9098315
photos,1619889197.9153562,1619889199.1728554
gay,1619889200.192455,1619889201.0983307
thread,1619889202.1186855,1619889203.0245056
week,1619889204.041591,1619889204.9000475
category,1619889205.9031672,1619889207.0613415
note,1619889208.0835338,1619889208.9901705
live,1619889210.0017128,1619889210.8574092
large,1619889211.8732827,1619889212.8314514
gallery,1619889213.8512967,1619889214.958321
table,1619889215.9709704,1619889216.8801136
register,1619889217.9037645,1619889219.0624373
however,1619889220.0738547,1619889221.1337395
june,1619889222.1547725,1619889223.1625333
october,1619889224.1792123,1619889225.2862127
november,1619889226.2941427,1619889227.4523008
market,1619889228.4647837,1619889229.523955
library,1619889230.5474072,1619889231.7059507
really,1619889232.7207215,1619889233.7797558
action,1619889234.7629194,1619889235.8220255
start,1619889236.8395212,1619889237.7978406
series,1619889238.8161829,1619889240.0746973
model,1619889241.0708108,1619889242.0273383
features,1619889243.04774,1619889244.255317
air,1619889245.2701676,1619889246.0271275
industry,1619889247.0336678,1619889248.2439294
plan,1619889249.262947,1619889250.1710777
human,1619889251.1866345,1619889252.1937656
provided,1619889253.2093115,1619889254.4194996
tv,1619889255.435918,1619889256.394888
yes,1619889257.4156706,1619889258.474224
required,1619889259.4901836,1619889260.700555
second,1619889261.7071855,1619889262.7662797
hot,1619889263.783807,1619889264.642206
accessories,1619889265.6555953,1619889267.1146924
cost,1619889268.1135058,1619889269.0198443
movie,1619889270.0223012,1619889271.0304492
forums,1619889272.050548,1619889273.2075305
march,1619889274.23298,1619889275.2397058
la,1619889276.261452,1619889277.0688698
september,1619889278.0958698,1619889279.3050597
better,1619889280.3312514,1619889281.2876089
say,1619889282.3004577,1619889283.206457
questions,1619889284.2275302,1619889285.4861088
july,1619889286.472415,1619889287.4795735
yahoo,1619889288.4941032,1619889289.5532694
going,1619889290.5763307,1619889291.5828516
medical,1619889292.5762823,1619889293.5823512
test,1619889294.583541,1619889295.491653
ok_google,1619889296.5120373,1619889297.9715624
friend,1619889299.2320335,1619889300.240241
come,1619889301.264217,1619889302.0743392
dec,1619889303.0958474,1619889303.954825
server,1619889304.9692044,1619889305.9768739
pc,1619889306.973304,1619889308.030687
study,1619889309.0473907,1619889310.0555437
application,1619889311.0748923,1619889312.4325535
cart,1619889313.444042,1619889314.3018308
staff,1619889315.2965107,1619889316.4037483
articles,1619889317.4170492,1619889318.6747122
san,1619889319.689529,1619889320.746016
feedback,1619889321.7604938,1619889322.8668225
again,1619889323.8876812,1619889324.8469236
play,1619889325.839082,1619889326.64539
looking,1619889327.665304,1619889328.6747406
issues,1619889329.6774662,1619889330.784282
april,1619889331.7946172,1619889332.7529867
never,1619889333.7428753,1619889334.6999655
users,1619889335.7231808,1619889336.9815612
complete,1619889337.9726777,1619889339.0816185
street,1619889340.0874598,1619889341.1457288
topic,1619889342.1400285,1619889343.048011
comment,1619889344.049925,1619889345.0588095
financial,1619889346.0707123,1619889347.380197
things,1619889348.3960748,1619889349.4555664
working,1619889350.474195,1619889351.5829983
against,1619889352.597826,1619889353.7555256
standard,1619889354.7748756,1619889355.9352791
tax,1619889356.9483314,1619889358.0043027
person,1619889359.0127213,1619889360.0200176
below,1619889361.0372472,1619889361.94536
mobile,1619889362.96008,1619889364.017184
less,1619889365.0186808,1619889365.977157
got,1619889367.004283,1619889367.911148
blog,1619889368.9283447,1619889369.884598
party,1619889370.8932312,1619889371.8538043
payment,1619889372.876684,1619889373.8837166
equipment,1619889374.8992245,1619889376.1565113
login,1619889377.1701195,1619889378.2293575
student,1619889379.248546,1619889380.3562694
let,1619889381.3760226,1619889382.1845372
programs,1619889383.205982,1619889384.4673758
offers,1619889385.4816089,1619889386.5890603
legal,1619889387.5992405,1619889388.5555248
above,1619889389.569039,1619889390.4263518
recent,1619889391.4472044,1619889392.5552108
park,1619889393.5686686,1619889394.376599
stores,1619889395.3923905,1619889396.5514903
side,1619889397.5456219,1619889398.5540311
act,1619889399.5524921,1619889400.3607583
hey_alexa,1619889401.37386,1619889402.7336702
problem,1619889410.99031,1619889412.000065
red,1619889413.0143502,1619889413.8725352
give,1619889414.892425,1619889415.6993368
memory,1619889416.7290916,1619889417.787096
performance,1619889418.7870848,1619889420.04506
social,1619889421.0706336,1619889422.1291044
q,1619889423.1311698,1619889423.988383
august,1619889425.0091593,1619889426.0678406
quote,1619889427.0721374,1619889427.9784117
language,1619889428.9904594,1619889430.1472294
story,1619889431.1404982,1619889432.1992402
sell,1619889433.220277,1619889434.1284175
options,1619889435.1496592,1619889436.358651
experience,1619889437.3776474,1619889438.7863343
rates,1619889439.8067663,1619889440.866113
create,1619889441.884248,1619889442.8424215
key,1619889443.8664029,1619889444.6244307
body,1619889445.6406407,1619889446.7000241
young,1619889447.7104566,1619889448.7174878
america,1619889449.7400236,1619889450.8994062
important,1619889451.9225316,1619889453.1288621
field,1619889454.1534429,1619889455.1094625
few,1619889456.12401,1619889457.0314422
east,1619889458.049485,1619889459.008454
paper,1619889460.0192742,1619889460.8750448
single,1619889461.889491,1619889462.8968515
ii,1619889463.905965,1619889464.6612837
age,1619889465.6522737,1619889466.5621371
activities,1619889467.5701976,1619889468.9785492
club,1619889469.9962084,1619889470.8037395
example,1619889471.8179898,1619889472.9786105
girls,1619889473.9999778,1619889475.1580057
additional,1619889476.1714823,1619889477.279254
password,1619889478.2969954,1619889479.405713
z,1619889480.4159598,1619889481.322219
latest,1619889482.3331733,1619889483.4406374
something,1619889484.4605012,1619889485.6171224
road,1619889486.606362,1619889487.4659896
gift,1619889488.4831707,1619889489.4429579
question,1619889490.453992,1619889491.515333
changes,1619889492.531013,1619889493.7394333
night,1619889494.7499142,1619889495.7069542
ca,1619889496.7310948,1619889497.8393414
hard,1619889498.8467426,1619889499.803587
texas,1619889500.8090568,1619889501.966357
oct,1619889502.9677074,1619889504.2248986
pay,1619889505.235915,1619889505.993588
four,1619889506.991678,1619889507.849081
poker,1619889508.8736198,1619889509.7830396
status,1619889510.8009515,1619889512.0099852
hey_siri,1619889513.0321705,1619889514.2901185
browse,1619889515.5540342,1619889516.6618195
issue,1619889517.674579,1619889518.5813951
range,1619889519.600566,1619889520.7072206
building,1619889521.7294579,1619889522.785713
seller,1619889523.8004847,1619889524.8096273
court,1619889525.8259597,1619889526.6337466
february,1619889527.6452239,1619889528.8031225
always,1619889529.8155036,1619889530.9720237
result,1619889531.9883618,1619889532.9978511
audio,1619889534.004457,1619889534.963288
light,1619889535.9778852,1619889536.886935
write,1619889537.9069335,1619889538.8133328
war,1619889539.832146,1619889540.689043
nov,1619889541.700337,1619889542.858521
offer,1619889543.8653107,1619889544.7737372
blue,1619889545.7729905,1619889546.7316148
groups,1619889547.7456396,1619889548.9025278
al,1619889549.9104288,1619889550.6681235
easy,1619889551.6658633,1619889552.5736027
given,1619889553.5798683,1619889554.5879514
files,1619889555.5955718,1619889556.7552588
event,1619889557.7523673,1619889558.7090907
release,1619889559.7232344,1619889560.832094
analysis,1619889561.817091,1619889563.0740473
request,1619889564.0984845,1619889565.2573066
fax,1619889566.2698445,1619889567.3261383
china,1619889568.3215168,1619889569.33009
making,1619889570.3319573,1619889571.3911395
picture,1619889572.3823962,1619889573.2913725
needs,1619889574.29584,1619889575.355112
possible,1619889576.3745165,1619889577.3829885
might,1619889578.3981442,1619889579.3557377
professional,1619889580.3725483,1619889581.5806758
yet,1619889582.5963128,1619889583.5041053
month,1619889584.519261,1619889585.527301
major,1619889586.5286164,1619889587.486792
star,1619889588.4779327,1619889589.4849603
areas,1619889590.4966583,1619889591.653493
future,1619889592.672635,1619889593.6814692
space,1619889594.6702065,1619889595.8285208
committee,1619889596.8442605,1619889597.8527188
hand,1619889598.8700051,1619889599.8280807
sun,1619889600.817468,1619889601.775031
cards,1619889602.8010836,1619889603.8592834
problems,1619889604.8749304,1619889606.0841794
london,1619889607.0902553,1619889608.1468437
washington,1619889609.16386,1619889610.4718797
meeting,1619889611.4644125,1619889612.4709206
rss,1619889613.485772,1619889614.7445018
become,1619889615.7600665,1619889616.7172816
ok_google,1619889617.7232473,1619889619.1824665
interest,1619889620.448993,1619889621.555518
id,1619889622.564276,1619889623.3201213
child,1619889624.3184288,1619889625.2757638
keep,1619889626.2965205,1619889627.1037123
enter,1619889628.0857244,1619889628.9415095
california,1619889629.9639313,1619889631.3207912
share,1619889632.3341281,1619889633.2435753
similar,1619889634.2509758,1619889635.2591648
garden,1619889636.2697287,1619889637.328789
schools,1619889638.3310277,1619889639.538523
million,1619889640.5591912,1619889641.565875
added,1619889642.586387,1619889643.4928832
reference,1619889644.5182016,1619889645.7756054
companies,1619889646.7789557,1619889648.036975
listed,1619889649.0609553,1619889650.070134
baby,1619889651.09165,1619889652.1507263
learning,1619889653.1545002,1619889654.1624203
energy,1619889655.1764438,1619889656.1851826
run,1619889657.2016509,1619889658.1080918
delivery,1619889659.1314967,1619889660.2886744
net,1619889661.3174183,1619889662.1759703
popular,1619889663.1871,1619889664.247515
term,1619889665.2617717,1619889666.1196463
film,1619889667.1256073,1619889668.0850768
stories,1619889669.105687,1619889670.4146848
put,1619889671.378239,1619889672.13593
computers,1619889673.1494439,1619889674.456446
journal,1619889675.4787824,1619889676.4864879
reports,1619889677.4974368,1619889678.6560347
co,1619889679.670193,1619889680.4259074
try,1619889681.4459417,1619889682.30284
welcome,1619889683.316049,1619889684.3224185
central,1619889685.3300707,1619889686.3877108
images,1619889687.3960462,1619889688.5029254
president,1619889689.5176167,1619889690.7246985
notice,1619889691.7418783,1619889692.8505485
original,1619889693.856704,1619889694.9159102
